episode,reward
1,39.231427
2,-28.278326
3,-33.929277
4,10.983877
5,0.626113
6,-117.786154
7,-182.867995
8,55.599061
9,-22.779048
10,50.146378
11,211.046300
12,-40.769220
13,-8.508875
14,66.510882
15,-18.649710
16,-46.608618
17,-9.413147
18,-36.456261
19,16.888393
20,40.390477
21,-1.123338
22,-31.424029
23,49.447470
24,54.908666
25,50.534337
26,-109.932058
27,24.423961
28,-99.655058
29,-56.630352
30,-0.454644
31,113.058503
32,-0.130838
33,-15.518171
34,35.743915
35,69.441172
36,4.165569
37,-37.769354
38,-45.483243
39,30.174360
40,121.201865
41,-135.378246
42,194.748856
43,36.080966
44,-23.870895
45,-48.600260
46,43.287034
47,4.684770
48,27.431240
49,36.061527
50,-28.893503
51,-75.524450
52,36.197382
53,118.682466
54,-86.765777
55,-72.665700
56,-49.057928
57,14.555966
58,-112.051101
59,-35.256631
60,43.745447
61,-128.563217
62,39.997042
63,29.867494
64,-60.151077
65,-109.139142
66,-4.033832
67,-3.480500
68,-75.063480
69,49.014570
70,-26.480655
71,-16.389214
72,68.664303
73,-4.499369
74,-15.440900
75,4.967838
76,109.085919
77,-12.717918
78,-78.784173
79,135.007149
80,-13.383944
81,9.362704
82,76.592875
83,78.948280
84,49.892754
85,-60.294082
86,29.891892
87,19.072644
88,-12.980694
89,-74.450760
90,5.417340
91,5.186267
92,11.190392
93,19.850009
94,14.739937
95,25.874205
96,-38.110397
97,-45.636878
98,69.594479
99,-76.601844
100,23.852675
101,-65.610440
102,-6.885663
103,34.076394
104,-0.156515
105,2.757879
106,-33.354688
107,148.908154
108,-58.202544
109,63.707915
110,24.885609
111,-3.400423
112,47.291631
113,1.887289
114,-7.649315
115,13.278010
116,23.986530
117,-84.846780
118,9.077197
119,56.945367
120,-27.920607
121,-73.379661
122,185.390789
123,-97.304792
124,335.602873
125,-68.625936
126,-16.434598
127,-57.120560
128,-52.603531
129,-36.702482
130,-24.044040
131,125.004916
132,-24.872586
133,27.447392
134,-88.888209
135,-18.476211
136,-38.049893
137,23.903275
138,31.779303
139,-12.828973
140,-99.481054
141,-191.678371
142,319.403495
143,-19.599191
144,29.443023
145,58.094505
146,-7.457710
147,-37.711102
148,-68.776559
149,13.282218
150,-62.864728
151,-26.509426
152,13.640917
153,-93.083776
154,0.635122
155,-18.473188
156,35.466514
157,-1.726741
158,39.535655
159,-7.709724
160,16.146382
161,47.719027
162,36.719107
163,-26.307701
164,82.230442
165,-43.765486
166,-90.493495
167,-42.811998
168,-63.014617
169,6.742109
170,-18.646529
171,-10.671346
172,246.035830
173,65.369718
174,-12.731477
175,366.838128
176,-6.004024
177,26.369110
178,6.889479
179,1.876472
180,34.071771
181,57.400981
182,-4.110762
183,-9.332588
184,-22.673984
185,-3.280490
186,-53.219285
187,70.837702
188,-19.665113
189,17.944407
190,334.152673
191,63.341063
192,-87.819605
193,-11.179651
194,-29.520131
195,-34.407398
196,231.877295
197,-20.540919
198,-60.549794
199,61.279298
200,-47.940173
201,-14.765293
202,-42.802775
203,-167.060626
204,-20.464677
205,-30.881251
206,69.875999
207,-52.759606
208,21.733085
209,27.623184
210,74.069318
211,-129.906229
212,40.495015
213,35.905844
214,18.017558
215,-10.629332
216,-79.589751
217,176.236310
218,184.460700
219,-139.439925
220,145.018525
221,-0.269072
222,-23.008839
223,-31.525139
224,146.835340
225,-71.888056
226,-1.125356
227,-33.548279
228,38.503759
229,-34.741134
230,20.846749
231,65.815781
232,-36.265730
233,-46.715906
234,77.963849
235,77.749447
236,97.826145
237,-61.453487
238,54.083266
239,-43.760667
240,16.932854
241,21.102289
242,240.186791
243,-53.236341
244,-37.920810
245,32.803897
246,-45.717197
247,192.356012
248,374.739961
249,225.615768
250,0.264648
251,-44.293048
252,-9.915556
253,-32.084428
254,-31.882178
255,-63.003909
256,92.954385
257,15.516505
258,-8.602338
259,18.329497
260,115.505472
261,-68.363253
262,173.142427
263,35.459811
264,-22.028113
265,-34.808506
266,-35.242331
267,-229.564099
268,28.012791
269,-38.781842
270,-26.155212
271,-20.971843
272,-45.845940
273,-170.608389
274,-20.431340
275,30.501017
276,39.355291
277,66.718648
278,190.933223
279,94.730871
280,135.620511
281,-5.054119
282,52.872309
283,-22.142648
284,103.110749
285,225.425772
286,17.297391
287,-111.296223
288,296.557407
289,-74.908642
290,-48.696045
291,21.402993
292,22.397593
293,-6.552996
294,-2.735293
295,-9.631827
296,17.573795
297,6.716769
298,-12.813366
299,-42.658013
