episode,reward
1,-1.429215
2,18.329619
3,15.034752
4,-36.965281
5,-47.970882
6,-12.153656
7,22.876694
8,3.402580
9,127.388010
10,-45.048533
11,113.356681
12,12.651291
13,-14.883007
14,-44.075882
15,100.120503
16,-8.217933
17,27.124317
18,51.767058
19,-16.639053
20,12.663802
21,36.232721
22,34.618347
23,-37.660314
24,-19.926425
25,-45.317246
26,56.869357
27,24.099507
28,-27.382131
29,17.550753
30,51.624899
31,-37.638994
32,-107.597032
33,19.561433
34,81.884481
35,-31.791393
36,38.097422
37,12.426468
38,6.984099
39,-79.077638
40,-69.573918
41,10.446426
42,-96.336076
43,25.470263
44,225.670901
45,50.016347
46,-9.010587
47,42.592673
48,14.648756
49,42.608369
50,-98.479346
51,-24.384248
52,-41.114124
53,87.779449
54,28.173514
55,-14.740026
56,274.951279
57,-41.535534
58,-33.789518
59,127.097159
60,40.919880
61,56.154898
62,144.069905
63,-40.638865
64,-29.558126
65,38.024615
66,26.579067
67,13.844595
68,36.716656
69,-23.291348
70,318.078582
71,10.855841
72,-39.351112
73,25.601564
74,-31.050766
75,-37.963009
76,112.319022
77,-16.205691
78,43.468756
79,29.791790
80,-36.995545
81,50.441493
82,4.930188
83,-5.035891
84,-39.491639
85,60.455602
86,-93.614501
87,73.564049
88,6.377084
89,-13.211888
90,12.872248
91,-10.191538
92,-38.403878
93,-13.480696
94,80.450131
95,30.594572
96,-54.706938
97,128.246498
98,109.005430
99,-34.807098
100,12.562769
101,-99.507374
102,25.210254
103,-52.445224
104,82.162142
105,31.226287
106,-20.720014
107,8.780969
108,38.549005
109,-58.999367
110,30.245497
111,189.546469
112,7.149894
113,20.055774
114,90.643772
115,-61.141193
116,35.823590
117,-83.396986
118,109.032733
119,5.658951
120,-11.079321
121,-3.738153
122,-63.996945
123,-28.269193
124,-14.923395
125,23.751598
126,-76.371187
127,14.941959
128,-17.170398
129,32.851678
130,-10.092975
131,-98.808344
132,254.704517
133,-97.323733
134,-41.997319
135,-28.512554
136,44.917064
137,66.307891
138,40.202837
139,-77.942685
140,289.662599
141,7.332872
142,59.574800
143,-15.135056
144,-25.009356
145,-20.768737
146,224.983298
147,-44.145259
148,-55.999284
149,-19.590466
150,-0.445590
151,-8.590770
152,-40.461724
153,-136.665575
154,138.327770
155,-84.128475
156,108.242205
157,81.253422
158,-110.918238
159,-43.661258
160,17.209451
161,2.087353
162,-30.245817
163,11.842065
164,43.312549
165,-12.793688
166,-36.206618
167,258.672781
168,-15.107556
169,12.145401
170,-39.388605
171,-51.557105
172,150.034804
173,-50.769457
174,10.012513
175,9.626142
176,183.164557
177,23.104195
178,57.852374
179,-39.503634
180,9.333879
181,25.440431
182,-58.907142
183,26.875502
184,175.445393
185,-7.127734
186,-13.455013
187,38.714706
188,-7.177927
189,-73.446601
190,-30.452761
191,24.394431
192,-80.182322
193,206.178138
194,61.539015
195,19.174670
196,27.193562
197,-66.154051
198,87.453892
199,-156.295638
200,30.987026
201,45.936454
202,-39.017032
203,-13.249550
204,-182.396122
205,102.659665
206,18.703457
207,9.371754
208,7.824563
209,182.274675
210,86.506186
211,-84.167536
212,-70.506142
213,-25.628089
214,17.747183
215,-16.648845
216,10.203765
217,35.203641
218,-34.848316
219,13.193049
220,-85.847223
221,65.046017
222,114.282218
223,11.208337
224,48.058822
225,-16.322363
226,-25.674186
227,-48.389269
228,-15.316109
229,49.076640
230,0.191942
231,44.709092
232,-62.394816
233,-31.140167
234,-48.527179
235,82.574690
236,-54.781077
237,65.436282
238,-27.585506
239,15.383460
240,-119.179177
241,-16.583247
242,-51.045037
243,-74.566946
244,18.509203
245,-114.646570
246,-4.864676
247,16.237632
248,-91.054420
249,27.541358
250,-122.663474
251,-25.059066
252,158.320434
253,-89.120423
254,12.872896
255,-22.575692
256,-12.460591
257,8.869246
258,-85.110606
259,-59.725527
260,-38.128751
261,22.590065
262,80.406413
263,190.891181
264,-22.567137
265,40.780110
266,-67.348857
267,33.328985
268,-23.090486
269,98.475425
270,4.344787
271,55.426796
272,-49.034869
273,39.869988
274,-11.911909
275,-0.289250
276,29.268690
277,15.311354
278,32.576955
279,73.724432
280,-39.876896
281,-61.621745
282,98.469434
283,19.544168
284,75.732808
285,7.437846
286,71.033224
287,-148.849085
288,-73.678755
289,3.424713
290,3.677821
291,-107.996947
292,18.437611
293,-130.278372
294,-54.201408
295,-35.854124
296,4.728054
297,93.517459
298,-17.076581
299,90.844163
300,-13.373670
301,43.192808
302,107.413696
303,139.562256
304,-24.847925
305,48.999789
306,25.609089
307,-14.343775
308,-21.841535
309,-60.745066
310,113.528932
311,-88.478475
312,-49.592241
313,-16.740446
314,38.207175
315,104.349602
316,-26.267638
317,-87.303675
318,-73.159197
319,-93.155009
320,-99.642449
321,-77.589053
322,3.463794
323,56.349099
324,-30.913749
325,63.359907
326,-37.041773
327,-0.942586
328,88.044520
329,14.157239
330,274.615363
331,90.303724
332,35.337439
333,24.448779
334,1.958395
335,-67.086650
336,-29.319201
337,39.272602
338,84.758607
339,18.022298
340,-5.936025
341,-2.412010
342,117.681048
343,13.710071
