episode,reward
1,-5.104159
2,-31.493991
3,-10.300395
4,17.120707
5,31.911015
6,-42.715080
7,56.548135
8,-86.281967
9,64.314763
10,-50.865656
11,89.252645
12,55.586638
13,-4.281452
14,93.713900
15,-1.406566
16,15.606312
17,63.437465
18,-92.681328
19,15.904938
20,-0.615182
21,-11.580168
22,-22.824192
23,21.801181
24,38.668253
25,29.991680
26,117.437281
27,-89.887187
28,-152.261361
29,48.444558
30,-82.695754
31,30.095475
32,143.099305
33,102.978368
34,39.699529
35,-38.975296
36,50.807394
37,-16.703037
38,28.775780
39,25.579662
40,-41.997617
41,35.842725
42,-39.709543
43,-57.558592
44,10.283579
45,18.200697
46,-74.116086
47,6.366795
48,-28.804563
49,35.699616
50,-60.337401
51,37.198740
52,11.104870
53,34.245296
54,30.898297
55,-9.280270
56,-81.706759
57,-94.852315
58,11.889002
59,11.824005
60,-18.314105
61,-95.519709
62,-7.108518
63,-75.833457
64,-19.971336
65,229.437395
66,-23.005771
67,-28.847441
68,-48.152671
69,-8.720053
70,22.552405
71,106.178422
72,-73.632027
73,28.295280
74,69.269335
75,-2.979271
76,-16.938125
77,8.721025
78,-4.842170
79,45.609322
80,-30.694491
81,18.691572
82,-96.037067
83,5.855449
84,15.636868
85,13.534822
86,-114.696477
87,58.243287
88,288.265231
89,-19.254596
90,89.813618
91,47.126025
92,-92.947162
93,-5.497363
94,67.718251
95,16.360653
96,-10.044639
97,77.661921
98,-0.214670
99,74.230205
100,187.074181
101,-54.929167
102,-25.957917
103,53.918344
104,16.276504
105,-64.832012
106,-38.918489
107,-21.212790
108,20.301433
109,-2.110073
110,60.006158
111,106.439214
112,-57.217236
113,14.237133
114,91.667247
115,-17.555876
116,284.179116
117,-11.666231
118,240.643305
119,65.028113
120,29.370380
121,168.412418
122,26.896501
123,-13.205365
124,21.168243
125,-30.911330
126,107.126416
127,-90.952554
128,-99.680964
129,-7.826245
130,46.395117
131,88.473386
132,113.992937
133,-44.746214
134,5.963099
135,-14.916838
136,10.686224
137,26.804947
138,251.347573
139,185.438660
140,96.062480
141,-105.306455
142,-50.001455
143,21.742413
144,30.598707
145,14.059872
146,26.262606
147,18.449816
148,33.069692
149,385.782755
150,-20.554577
151,5.210174
152,-63.680439
153,-25.560435
154,-3.515705
155,15.960813
156,-19.398322
157,-96.815772
158,-22.259169
159,102.892048
160,80.504036
161,12.494507
162,90.645202
163,-14.526702
164,-40.530332
165,-22.111151
166,34.621541
167,79.280059
168,-18.755919
169,-151.247710
170,88.200444
171,47.418099
172,12.805790
173,34.871917
174,-0.641551
175,12.629029
176,115.233467
177,-107.032722
178,-79.862996
179,-63.318565
180,38.261097
181,62.615557
182,65.293308
183,27.573312
184,-9.863613
185,-49.481645
186,19.304020
187,-16.340473
188,91.361546
