timesteps,mean_reward
5000,185.122087
10000,167.422867
15000,166.431285
20000,175.052659
25000,158.210890
30000,156.658651
35000,334.393167
40000,334.727890
45000,333.647297
50000,334.237785
55000,334.173488
60000,334.412656
65000,299.391460
70000,297.129170
75000,299.178359
80000,299.291845
85000,299.478703
90000,299.263473
95000,298.020055
100000,297.719864
105000,297.499025
110000,296.806966
115000,298.702429
120000,297.357530
125000,297.487587
130000,316.427005
135000,316.031087
140000,317.110404
145000,317.482720
150000,317.505444
155000,317.600006
160000,425.155832
165000,425.131248
170000,425.719603
175000,424.330086
180000,423.697650
185000,425.868477
190000,427.737564
195000,426.134049
200000,425.369030
205000,424.535716
210000,429.093448
215000,425.831314
220000,426.495948
225000,438.107437
230000,436.192501
235000,438.585903
240000,437.465093
245000,438.446852
250000,436.463968
255000,456.454481
260000,455.648050
265000,456.686844
270000,457.149827
275000,458.204583
280000,458.074610
285000,553.984329
290000,554.303865
295000,554.142470
300000,554.986846
305000,554.791041
310000,554.235258
315000,644.393880
320000,645.360396
325000,644.630529
330000,643.480451
335000,646.402285
340000,644.429075
345000,643.359270
350000,720.349750
355000,720.693044
360000,720.209301
365000,720.934780
370000,723.320357
375000,721.129238
380000,796.925044
385000,796.696537
390000,795.149807
395000,791.448086
400000,792.033485
405000,797.154503
410000,875.922063
415000,867.357962
420000,866.939007
425000,870.607939
430000,873.805966
435000,861.813286
440000,870.801666
445000,957.186600
450000,962.123751
455000,961.404412
460000,961.531292
465000,959.774318
470000,964.094182
475000,1620.682322
480000,1561.860981
485000,1623.576861
490000,1624.078201
495000,1630.829531
500000,1613.216309
505000,1696.226477
510000,1741.704411
515000,1833.617732
520000,1746.463844
525000,1697.854078
530000,1835.439490
535000,1906.597088
540000,4309.959226
545000,10186.392384
550000,7668.430997
555000,8084.985731
560000,7770.215856
565000,6687.489928
570000,23306.364360
575000,23304.247605
580000,23318.954004
585000,23311.809205
590000,23307.552342
595000,23304.873725
600000,23567.777237
605000,24052.979162
610000,23753.480003
615000,23736.082128
620000,23821.730062
625000,23647.787381
630000,23455.756751
635000,23461.391794
640000,23464.078164
645000,23451.219703
650000,23456.797865
655000,23457.090044
660000,23465.351028
665000,23626.999237
670000,23626.904491
675000,23759.694985
680000,23581.676934
685000,23625.823745
690000,23674.429061
695000,3603.345930
700000,4353.563414
705000,4939.360746
710000,5414.566461
715000,4735.893404
720000,3955.718450
725000,2624.383043
730000,2517.628612
735000,2560.570817
740000,2543.295731
745000,2553.217549
750000,2613.164644
755000,2517.231030
760000,25542.825414
765000,25537.972802
770000,25549.673177
775000,25542.665633
780000,25540.660221
785000,25540.474280
790000,25404.586900
795000,25417.129100
800000,25404.497305
805000,25406.056745
810000,25404.513923
815000,25411.081431
820000,25706.034881
825000,25789.778800
830000,25758.242431
835000,25660.432270
840000,25716.716358
845000,25636.885923
850000,25698.705163
855000,26121.230614
860000,26132.075051
865000,26124.312531
870000,26127.228555
875000,26134.460725
880000,26149.181254
885000,26124.804121
890000,26124.312718
895000,26116.974603
900000,26122.428251
905000,26118.430797
910000,26119.935436
915000,4527.508814
920000,4230.074022
925000,3520.106962
930000,4091.590364
935000,5376.795639
940000,4209.879689
945000,8852.959148
950000,9516.487019
955000,5680.750743
960000,8411.460598
965000,6124.298146
970000,5831.166459
975000,8264.117261
980000,8637.355449
985000,8948.412469
990000,4042.882825
995000,18129.604581
1000000,19051.689767
1005000,5011.527090
1010000,1727.385824
1015000,1736.816834
1020000,1712.542758
1025000,1728.300030
1030000,1781.155958
1035000,1743.932618
1040000,13015.121255
1045000,22312.614728
1050000,13382.076043
1055000,8284.097911
1060000,12886.653607
1065000,12941.509399
1070000,12771.342250
1075000,1726.448985
1080000,1726.608616
1085000,1724.965590
1090000,1732.947430
1095000,1738.595713
1100000,1777.337335
1105000,27269.050857
1110000,22142.319173
1115000,27494.860972
1120000,17357.656064
1125000,22824.554615
1130000,17517.619938
1135000,1399.694206
1140000,1355.030885
1145000,1373.783740
1150000,1391.484048
1155000,1409.539118
1160000,1362.702245
1165000,1373.455682
1170000,12591.791253
1175000,8075.796228
1180000,7905.261759
1185000,7619.034879
1190000,7418.622813
1195000,8148.472648
1200000,1510.969077
1205000,1507.967219
1210000,1496.609176
1215000,1488.985021
1220000,1510.558759
1225000,1502.446864
1230000,1367.728237
1235000,1360.833876
1240000,1353.784288
1245000,1360.836887
1250000,1351.239338
1255000,1350.196210
1260000,1378.686812
1265000,1377.425908
1270000,1367.977055
1275000,1376.987176
1280000,1371.404079
1285000,1375.781463
1290000,1379.420066
1295000,1363.184511
1300000,1362.435273
1305000,1363.687784
1310000,1357.749493
1315000,1376.278080
1320000,1366.700742
1325000,1710.413025
1330000,1654.282765
1335000,1672.377665
1340000,1760.159294
1345000,1729.591679
1350000,1684.177660
