timesteps,mean_reward
5000,245.44306439744165
10000,240.59059752628943
15000,234.44704833537065
20000,221.96412929329608
25000,218.19675854994998
30000,211.50312639995
35000,290.5015440782639
40000,287.5716863895742
45000,288.0674357372916
50000,285.7368164511817
55000,286.8206787421216
60000,288.1368326030465
65000,258.4623591793142
70000,257.6416353209551
75000,254.8911102464076
80000,256.89649886954663
85000,258.48858518223886
90000,256.4072617019498
95000,235.98174852033623
100000,233.7023809032655
105000,232.78635830176896
110000,231.88468996273198
115000,234.8444164747389
120000,237.92443054465787
125000,235.0975444221554
130000,260.47059795510967
135000,262.87927210082626
140000,261.81438973135903
145000,264.5394335187992
150000,264.36984136606907
155000,261.66796282766137
160000,430.2166961137083
165000,429.8927916028384
170000,428.53800092144076
175000,429.3633535188571
180000,432.4404769248095
185000,430.24360323333934
190000,516.1116956513333
195000,513.249867047653
200000,509.90238678747846
205000,504.4134314520175
210000,507.7118924326975
215000,510.81534698866943
220000,510.52969522363986
225000,562.5614853435487
230000,565.5254883565226
235000,558.326327055561
240000,558.2149143538678
245000,557.9707809201067
250000,561.4573243346852
255000,656.0749433373476
260000,658.2349157019236
265000,656.397852737357
270000,660.6258813833722
275000,659.1755682647696
280000,664.5114047696875
285000,1177.2338385427115
290000,1163.754920677084
295000,1172.5591600368691
300000,1208.448586206879
305000,1110.1687198098577
310000,925.2741022427499
315000,4337.301499905457
320000,4946.481603733799
325000,3345.242805766001
330000,5371.216775474515
335000,5184.619030012846
340000,5347.216802938976
345000,4123.964905301269
350000,1923.0257477090033
355000,1984.1380649484456
360000,1982.6068568410553
365000,2043.3223655036584
370000,1950.1349239324434
375000,1952.4998634354554
380000,2573.7358630956305
385000,3141.6067019263533
390000,3040.2155003930075
395000,2773.6889683612267
400000,2725.4009942752336
405000,3201.421364171803
410000,4075.593874430592
415000,5647.634654310343
420000,8110.869975636425
425000,5142.66995892901
430000,8470.743565877365
435000,8612.85267314675
440000,7360.000265374781
445000,21510.45346971023
450000,21324.737120865597
455000,21343.000684348954
460000,21380.88189584564
465000,21344.660809950947
470000,21401.744653425532
475000,21374.070266178882
480000,21369.941990278316
485000,21369.341976759286
490000,21384.668469416356
495000,21389.08329814953
500000,21381.51911310985
505000,21686.450465264592
510000,21678.715648112102
515000,21676.10561286759
520000,21685.98569822517
525000,21699.47863976628
530000,21619.320007257982
535000,21646.80192252941
540000,1816.689416832216
545000,18043.79550030098
550000,8169.322707292829
555000,12816.526236047202
560000,10008.203677322159
565000,16480.407555516715
570000,0.0
575000,0.0
580000,1332.8685221471892
585000,0.0
590000,1217.043633169479
595000,0.0
600000,0.0
605000,0.0
610000,0.0
615000,0.0
620000,0.0
625000,0.0
630000,0.0
635000,0.0
640000,0.0
645000,0.0
650000,0.0
655000,0.0
660000,0.0
665000,14908.174962691319
670000,5609.495942919512
675000,16672.600231141478
680000,14184.068215375919
685000,7112.71850447869
690000,6480.687784626483
695000,23362.44554942371
700000,23553.715094709918
705000,23511.582394692796
710000,23403.22156293077
715000,23519.967791163206
720000,23512.929123373415
725000,24271.831011372877
730000,24300.787952680876
735000,24259.127777896087
740000,24218.871173780248
745000,24202.12946833684
750000,24244.971391329393
755000,24230.316193171126
760000,24179.825630971358
765000,24151.006588334563
770000,24155.80090098161
775000,24118.41336668553
780000,24139.65910659122
785000,24055.90108783511
790000,24268.200117867276
795000,24389.307961667175
800000,24422.4002852287
805000,24417.436551933097
810000,24431.121358708497
815000,24460.557429250817
820000,24846.662299202806
825000,24811.52271023934
830000,24753.82854150867
835000,24778.534157087986
840000,24841.644821235288
845000,24775.243862901436
850000,24769.736145203213
855000,25181.26701992684
860000,25161.00638927066
865000,25173.14894646456
870000,25112.73951986013
875000,25114.989538169404
880000,25096.36730577632
885000,25710.894877719853
890000,25732.549213231527
895000,25709.697509913236
900000,25687.523148742574
905000,25605.799596125707
910000,25154.234549628993
915000,0.0
920000,0.0
925000,0.0
930000,0.0
935000,0.0
940000,0.0
945000,0.0
950000,0.0
955000,0.0
960000,0.0
965000,0.0
970000,0.0
975000,0.0
980000,0.0
985000,0.0
990000,0.0
995000,0.0
1000000,0.0
