timesteps,mean_reward
5000,185.122009
10000,167.422795
15000,166.431216
20000,175.052586
25000,158.210817
30000,156.658579
35000,328.549572
40000,328.150037
45000,327.079816
50000,327.666347
55000,326.982564
60000,327.091523
65000,305.441701
70000,303.888948
75000,305.706114
80000,306.553834
85000,305.497738
90000,305.807269
95000,311.094831
100000,310.635666
105000,311.019628
110000,309.563578
115000,313.124173
120000,310.795419
125000,312.310278
130000,314.059218
135000,313.091772
140000,315.264769
145000,315.768232
150000,315.053126
155000,315.211955
160000,397.257581
165000,395.481610
170000,397.217178
175000,397.285597
180000,396.577787
185000,399.960491
190000,425.137281
195000,426.844664
200000,430.896436
205000,431.710913
210000,426.144679
215000,426.108734
220000,422.917625
225000,478.306644
230000,477.494518
235000,479.441599
240000,479.364402
245000,479.356403
250000,476.983888
255000,522.652303
260000,522.499532
265000,523.403409
270000,523.143275
275000,524.147686
280000,524.032688
285000,654.939397
290000,656.066641
295000,656.153146
300000,656.792523
305000,655.789494
310000,654.382266
315000,866.355608
320000,867.004234
325000,866.460018
330000,865.613742
335000,867.754408
340000,867.942811
345000,867.493929
350000,1115.095952
355000,1120.047643
360000,1117.936441
365000,1109.975738
370000,1121.438903
375000,1118.308296
380000,969.715673
385000,980.486501
390000,968.667404
395000,962.488758
400000,964.883533
405000,970.557704
410000,1445.943432
415000,1463.487727
420000,1429.693771
425000,1473.969403
430000,1449.290923
435000,1508.977426
440000,1451.618237
445000,3031.264167
450000,2959.835095
455000,2986.561439
460000,2883.852107
465000,3027.578215
470000,2969.909129
475000,3713.858296
480000,3944.511757
485000,3755.199216
490000,3677.587975
495000,3735.125258
500000,3701.815239
505000,7589.342371
510000,7521.992692
515000,8194.088066
520000,7891.789092
525000,8645.023360
530000,7389.860250
535000,7065.040848
540000,10652.513895
545000,11245.306570
550000,8009.331261
555000,11562.383171
560000,7806.164610
565000,10509.626512
570000,1717.244779
575000,1691.343194
580000,1803.528962
585000,1813.335370
590000,1705.802566
595000,1692.972611
600000,1674.834632
605000,1767.618394
610000,1720.536613
615000,1781.911244
620000,1792.008533
625000,1782.730282
630000,1858.259734
635000,1926.034966
640000,1975.991447
645000,1987.178710
650000,2016.819222
655000,1954.025877
660000,1890.534425
665000,6975.508961
670000,11262.688746
675000,7384.950940
680000,7288.172115
685000,15962.914263
690000,11671.986191
695000,3034.074677
700000,3116.168438
705000,3821.305347
710000,3570.200233
715000,4204.647575
720000,4315.221491
725000,5787.983243
730000,3661.224061
735000,2946.656245
740000,4727.153015
745000,3204.505248
750000,2789.139399
755000,2681.026700
760000,10301.375583
765000,11467.181145
770000,7550.223348
775000,14131.220912
780000,9691.709489
785000,10384.349817
790000,6386.548702
795000,7678.844564
800000,6477.802458
805000,8656.100129
810000,8416.370770
815000,8453.990635
820000,5771.960689
825000,8844.962359
830000,10331.625620
835000,9351.605219
840000,5555.734292
845000,8200.945129
850000,10190.591026
855000,12259.450244
860000,11403.539796
865000,14872.756433
870000,17546.332554
875000,14837.175267
880000,9633.560920
885000,5548.320707
890000,4908.833781
895000,8904.694900
900000,7344.926880
905000,5456.430982
910000,10500.958705
915000,9889.175898
920000,11909.536463
925000,4523.752279
930000,6062.999890
935000,7708.624649
940000,11633.001174
945000,6527.952695
950000,5791.701063
955000,10347.727059
960000,7990.501823
965000,9897.306446
970000,15013.004728
975000,4827.253562
980000,10066.271469
985000,13208.206186
990000,10000.173963
995000,18128.863142
1000000,15860.806748
1005000,9453.734435
