episode,reward
1,14.277426
2,2.150469
3,-4.633250
4,14.748360
5,44.383744
6,-37.629420
7,62.100609
8,-84.393255
9,87.552804
10,70.610832
11,-6.867087
12,79.766127
13,19.166103
14,148.189345
15,9.075412
16,-0.775696
17,-121.499643
18,41.636747
19,26.954433
20,33.521072
21,-2.389087
22,66.669751
23,6.079221
24,-1.569003
25,37.541502
26,91.785472
27,195.019329
28,-203.441858
29,-173.377304
30,-115.827413
31,51.485200
32,80.103161
33,-1.417240
34,47.307090
35,15.006446
36,12.133605
37,34.014531
38,-53.902100
39,-6.550881
40,-30.162606
41,-3.811199
42,-12.897794
43,33.120761
44,0.635455
45,-47.981729
46,-53.713446
47,21.678945
48,-23.241140
49,-18.818477
50,-70.665806
51,-51.268050
52,40.507176
53,-31.536971
54,-101.273000
55,19.916141
56,9.237000
57,23.836776
58,34.166203
59,-39.049111
60,-93.837110
61,-123.379339
62,3.457253
63,-78.067262
64,-7.173538
65,-113.643091
66,-58.392875
67,-16.436726
68,60.965685
69,-8.805979
70,-51.389182
71,-150.538706
72,-7.178620
73,105.028903
74,7.906899
75,-33.605746
76,33.696681
77,106.746171
78,-0.101957
79,-79.816006
80,9.110915
81,4.816658
82,-39.476267
83,30.231303
84,-23.367647
85,-92.985533
86,-2.078047
87,28.258647
88,-46.384316
89,289.230459
90,-1.083476
91,78.247365
92,-23.313586
93,42.257955
94,29.536120
95,-97.378013
96,57.248735
97,6.744161
98,17.056146
99,54.904286
100,-11.745144
101,-54.237212
102,-5.181818
103,-52.639504
104,-25.085413
105,241.132056
106,-25.105383
107,-29.322652
108,7.882289
109,-67.766876
110,-34.520833
111,22.627375
112,-21.406198
113,-133.419871
114,37.472615
115,27.594829
116,67.194077
117,84.695677
118,-41.534430
119,217.659683
120,60.844221
121,-89.119437
122,53.854081
123,2.436194
124,63.941040
125,100.882056
126,-55.002232
127,29.914064
128,-43.181371
129,-93.744134
130,62.460894
131,-36.770270
132,-40.705810
133,44.279448
134,-162.175243
135,22.710014
136,304.128771
137,53.687475
138,36.224159
139,-30.113270
140,-33.874224
141,4.036893
142,6.230645
143,280.584866
144,200.725746
145,-30.621480
146,341.371115
147,20.675743
148,12.060601
149,4.674078
150,231.879766
151,131.420160
152,-2.361451
153,-62.736464
154,-42.981625
155,-32.010201
156,27.146645
157,-25.868658
158,-123.439193
159,16.056905
160,-30.058018
161,113.477187
162,65.347191
163,-7.135204
164,-20.518334
165,-32.707483
166,25.349248
167,-137.992425
168,40.261166
169,-218.659997
170,27.249981
171,-35.008722
172,68.132200
173,-2.418614
174,9.434611
175,-4.446793
176,53.551566
177,29.455093
178,-61.265458
179,-86.312428
180,332.323341
181,13.025572
182,-65.656891
183,63.591816
184,32.629151
185,475.688766
186,-16.018580
187,-46.517463
188,24.798625
189,-31.858783
190,108.430811
191,72.204436
192,0.795102
193,-41.753726
194,14.949856
195,-85.116306
196,-4.904015
197,-88.004032
198,57.008319
199,-23.746362
200,8.694233
201,40.969835
202,-140.596585
203,-44.604972
204,71.561136
205,14.279500
206,-16.325437
207,-41.026485
208,2.469810
209,-74.248080
210,26.211702
211,43.200215
212,7.758621
213,-13.304763
214,-30.681772
215,-35.180310
216,-45.918698
217,39.104410
218,22.103177
219,178.337798
220,-9.520991
221,20.070298
222,12.282429
223,-53.791769
224,-33.892676
225,-0.226545
226,-82.090388
227,-139.089154
228,-33.472591
229,50.186968
230,167.681976
231,18.042839
232,114.453828
233,-39.513431
234,-26.337594
235,-4.519474
236,10.058447
237,-38.092096
238,44.649683
239,-102.043503
240,23.897924
241,69.091158
242,-25.048727
243,-3.279354
244,47.717047
245,36.720839
246,26.443630
247,-155.319005
248,67.004938
249,367.417307
250,6.569049
251,206.441942
252,-50.504746
253,-28.136564
254,-32.424082
255,109.441685
256,63.059084
257,-54.048528
258,-31.848275
259,-55.647364
260,219.817377
261,315.894569
262,-6.749271
263,295.166513
264,31.693552
265,66.946307
266,-43.111074
267,-31.892411
268,40.088020
269,-23.403472
270,-11.994243
271,213.645721
272,-25.771483
273,55.133003
274,69.267700
275,-24.192587
276,-48.333027
277,105.441236
278,-11.482349
279,8.342813
280,68.756446
281,64.091045
282,-30.668325
283,134.540019
284,26.290245
285,8.097373
286,104.737757
287,-24.476728
288,116.268113
289,45.567944
290,0.452777
291,96.674653
292,-76.775514
293,-82.175531
294,15.954774
295,-110.394393
296,93.322002
297,70.929969
298,-19.665165
299,22.476440
300,-9.781871
301,-90.099100
302,36.739322
303,-37.266603
304,-65.231535
305,29.675591
306,-34.495387
307,-12.587713
308,31.660488
309,-39.226115
310,-60.379759
311,-58.590839
312,89.455818
313,60.265553
314,-79.121384
315,29.108537
316,107.655830
317,-19.765531
318,170.208488
319,-25.141347
320,-12.990275
321,34.984824
322,-30.777012
323,-46.031092
324,50.840019
325,-34.014959
326,2.315211
327,-75.317529
328,43.090234
329,5.804624
330,19.509558
331,-37.042846
332,41.316410
333,-13.338604
334,-56.431418
335,-123.427805
336,4.993281
337,-108.073187
338,40.405315
339,15.393628
340,-41.149466
341,3.294877
342,16.689736
343,57.045992
344,-94.041561
345,-46.904619
346,16.288147
347,-183.196857
348,-36.519052
349,-28.033089
350,-227.916934
351,69.204416
352,-22.245864
353,-78.012827
354,-101.277529
355,-24.604866
356,9.374749
357,80.433512
358,8.436090
359,-70.758959
360,36.280277
361,15.161443
362,45.612925
363,33.440600
364,-23.964159
365,-89.656120
366,39.473992
367,61.498123
368,-70.493032
369,-17.471083
370,102.036155
371,57.079661
372,-31.892479
373,-41.880756
374,-94.502505
375,60.881079
376,-91.144425
377,-16.503259
378,90.142995
379,-31.579632
380,-13.238983
381,-102.207604
382,-21.300970
383,3.655908
384,10.312549
385,-58.361304
386,-23.629994
387,-57.288680
388,105.505341
389,27.995289
390,25.988682
391,-31.462548
392,70.260596
393,8.136376
394,41.288979
395,88.606904
396,-28.644511
397,72.624854
398,-24.030337
