episode,reward
1,0.582849
2,-12.911384
3,-22.809581
4,21.238800
5,39.068413
6,-37.994124
7,-109.242069
8,60.276072
9,65.745757
10,-24.445918
11,61.948927
12,106.872505
13,-23.936810
14,150.595177
15,28.973713
16,8.036933
17,-98.467764
18,2.563542
19,30.413545
20,-14.935448
21,21.982137
22,-8.966672
23,30.512628
24,1.318572
25,37.023259
26,6.095931
27,147.814381
28,-158.643819
29,-117.894691
30,47.452350
31,-86.182124
32,-0.037395
33,99.368876
34,96.772717
35,-2.526113
36,-52.840692
37,-0.007275
38,-37.789473
39,-6.566221
40,28.796991
41,-46.541018
42,48.151696
43,-49.360269
44,-48.238732
45,-40.956035
46,-57.915114
47,-87.387059
48,15.920156
49,36.524399
50,-31.724749
51,14.664961
52,12.174758
53,4.007730
54,107.328158
55,-38.762259
56,-82.593291
57,-119.899567
58,-28.457256
59,-18.047484
60,-11.475133
61,-56.271699
62,-90.776225
63,-20.343498
64,-67.938436
65,148.630352
66,-12.862482
67,-35.977956
68,-79.595053
69,-26.878279
70,44.889418
71,108.139398
72,6.383823
73,-59.568761
74,37.883595
75,-49.619479
76,17.960829
77,-22.168811
78,-0.681003
79,91.567830
80,-16.283791
81,-13.592915
82,6.585253
83,10.981361
84,18.569197
85,-88.241730
86,-52.951058
87,3.090866
88,128.524695
89,85.415120
90,48.980073
91,-133.815595
92,-28.206561
93,32.196966
94,49.786907
95,65.071327
96,22.346874
97,315.280963
98,-24.909733
99,-3.547362
100,-25.803930
101,234.699374
102,11.934138
103,-23.702717
104,-16.359827
105,-27.571957
106,26.712315
107,10.553657
108,8.614353
109,43.891716
110,23.217809
111,-47.391482
112,57.869734
113,106.180636
114,71.883151
115,3.965220
116,275.946896
117,20.664962
118,0.527528
119,-80.197711
120,76.776304
121,85.585067
122,33.708380
123,31.188034
124,27.438763
125,60.030138
126,-29.144001
127,2.432774
128,296.783158
129,-27.947527
130,67.585966
131,57.983643
132,46.694107
133,4.166990
134,117.888144
135,-3.489108
136,-28.994997
137,-52.878476
138,346.675103
139,-31.223924
140,-156.690006
141,83.257300
142,-16.405434
143,-186.716737
144,3.283810
145,4.361882
146,-28.005880
147,140.560971
148,-46.631206
149,-20.528127
150,-24.308119
151,33.236308
152,-38.995735
153,5.702895
154,22.442145
155,5.483469
156,-132.961420
157,-131.894460
158,-9.898838
159,-135.450563
160,84.714068
161,-6.962315
162,-7.591422
163,-49.360197
164,-71.182351
165,14.682785
166,99.576401
167,-41.276261
168,-143.346315
169,53.518914
170,102.992536
171,16.890849
172,35.391996
173,123.250067
174,25.823685
175,-74.189931
176,3.382547
177,-73.445854
