timestep,mean_reward,std_reward,steps_to_1000_return,actor_loss,critic_loss,entropy
199015,206.9553314341245,344.6727732731937,23670,-46.68665313720703,4.106322288513184,-1.462071418762207
199186,207.12039644310565,344.62347525811157,23670,-22.17243003845215,4.148123264312744,-1.4620074033737183
199319,207.24819895219443,344.54967171489704,23670,-53.771240234375,2.9856948852539062,-1.4619526863098145
199451,207.36738912766103,344.47118714541233,23670,-39.84205627441406,2.8056178092956543,-1.4618898630142212
199592,207.50270154055409,344.4021076392723,23670,-26.0692138671875,3.65244460105896,-1.4618260860443115
199726,207.62396222215617,344.32499425261665,23670,-37.81205749511719,2.9694740772247314,-1.461774230003357
199906,207.80319709616867,344.2874754669671,23670,-52.95543670654297,3.707618236541748,-1.4617228507995605
200038,207.91796562446962,344.2071193470225,23670,-47.66510009765625,3.552299737930298,-1.4616620540618896
200176,208.04552565375693,344.13392041175877,23670,-32.4778938293457,2.826395034790039,-1.4615952968597412
200311,208.16765864446057,344.05776882625577,23670,-28.759187698364258,3.07051682472229,-1.461534023284912
200461,208.3044102887821,343.9903446567134,23670,-62.64936447143555,3.034464120864868,-1.461478352546692
200607,208.4286268893697,343.91560486069517,23670,-41.91598129272461,3.197383165359497,-1.4614158868789673
200742,208.54972061439776,343.8392445689764,23670,-68.49024200439453,2.9348909854888916,-1.4613436460494995
200880,208.67482662816133,343.76525880399515,23670,6.822320938110352,2.70516300201416,-1.4612139463424683
201017,208.79587412566866,343.6891180788344,23670,-25.41875457763672,3.0326333045959473,-1.4611151218414307
201145,208.8987436184216,343.6038069861867,23670,-48.55476379394531,3.2226195335388184,-1.4610271453857422
201282,209.02043033410905,343.5282700650959,23670,-24.949159622192383,3.6300487518310547,-1.460931420326233
201416,209.13934722091062,343.45133157629573,23670,-88.02869415283203,3.0873563289642334,-1.460843801498413
201542,209.2410793275505,343.3658351380409,23670,1.1205930709838867,3.375401258468628,-1.4607387781143188
201669,209.34227149266175,343.28020517933686,23670,-59.02329635620117,3.764157772064209,-1.4606621265411377
201785,209.42873169823335,343.1883529831784,23670,-35.08981704711914,2.544388771057129,-1.4605591297149658
201902,209.51217311281786,343.09543734022265,23670,-11.298429489135742,3.627101421356201,-1.4604382514953613
202014,209.58966349436898,343.0004344882882,23670,13.573822975158691,3.4269137382507324,-1.4603253602981567
202144,209.70811589852502,342.92399879040306,23670,-24.785232543945312,2.6177220344543457,-1.4602642059326172
202266,209.80952013983116,342.8390580172031,23670,-29.752973556518555,2.500873327255249,-1.460198998451233
202386,209.91111357379233,342.7543221992135,23670,-43.63740539550781,2.7456963062286377,-1.46010160446167
202506,210.01161754775976,342.6691951585781,23670,4.9924516677856445,2.637753486633301,-1.4599813222885132
202633,210.12815002874666,342.59221112745854,23670,6.308681488037109,2.832171678543091,-1.4598900079727173
202756,210.23506483262287,342.5103837050829,23670,-45.53459930419922,2.566241979598999,-1.4598205089569092
202881,210.34842059668722,342.4319527790803,23670,-18.24720001220703,2.410127639770508,-1.4597208499908447
202997,210.44212922346668,342.34422885027914,23670,-6.01712703704834,3.0339207649230957,-1.4596214294433594
203125,210.5604704033638,342.2687132190308,23670,17.19745635986328,2.77490496635437,-1.45952308177948
203245,210.66430726182034,342.1858490115124,23670,-8.486198425292969,2.971846580505371,-1.4594626426696777
203370,210.7844998767312,342.111599483783,23670,21.526731491088867,2.7430717945098877,-1.4594006538391113
203492,210.8983568460147,342.03402723974443,23670,18.849123001098633,2.623789072036743,-1.459360957145691
203614,211.0132925901423,341.9571463426269,23670,16.00763702392578,2.5121562480926514,-1.4593385457992554
203738,211.13241728959173,341.88266339936587,23670,25.430330276489258,2.6308836936950684,-1.4593286514282227
203863,211.24775966461192,341.8062353664763,23670,-7.406678676605225,2.7776811122894287,-1.4593404531478882
203989,211.36256059792248,341.72963487854344,23670,-55.67089080810547,2.711655616760254,-1.4593349695205688
204122,211.50525597446352,341.6698966506282,23670,-71.23981475830078,3.355367422103882,-1.4592921733856201
204244,211.61269367022012,341.58970626389254,23670,34.61305618286133,2.768052816390991,-1.459232211112976
204360,211.70043512264118,341.50065395692417,23670,29.266944885253906,3.5579206943511963,-1.459205150604248
204483,211.81154175976496,341.4225719846378,23670,22.542129516601562,3.027052164077759,-1.459183692932129
204615,211.95094590188066,341.3611883944747,23670,48.641239166259766,3.1197032928466797,-1.4591670036315918
204740,212.0514919586499,341.2780988112551,23670,45.11064529418945,3.310732841491699,-1.45916748046875
204867,212.16674084129912,341.2025570257171,23670,17.273990631103516,3.287086009979248,-1.4591877460479736
204998,212.29461486666662,341.13433014625383,23670,37.439762115478516,2.8573007583618164,-1.4591989517211914
205120,212.39557475530358,341.0517672493815,23670,111.90231323242188,4.495931625366211,-1.45921790599823
205251,212.52702593158264,340.9859644063828,23670,6.245046138763428,3.831739902496338,-1.4592690467834473
205381,212.6524366639071,340.9166338669322,23670,14.81812858581543,4.485195159912109,-1.459301233291626
205514,212.7824642179867,340.85019662328335,23670,67.6586685180664,4.054797649383545,-1.459319829940796
205652,212.91407392243522,340.78485356330145,23670,18.16335105895996,5.683666229248047,-1.459355354309082
205788,213.0378319361278,340.7149045928592,23670,1.6420353651046753,5.574165344238281,-1.4593900442123413
205919,213.13913552311504,340.63315271340537,23670,78.47437286376953,6.269352436065674,-1.4594167470932007
206070,213.2932956910558,340.58339026037845,23670,45.80327606201172,5.10092306137085,-1.4594570398330688
206206,213.40807658606101,340.5087309964691,23670,44.258460998535156,5.819838047027588,-1.459503173828125
206337,213.5113209444166,340.42823905627165,23670,-51.63508605957031,5.773867130279541,-1.4595530033111572
206474,213.6241711653625,340.352771973898,23670,16.069862365722656,6.142817974090576,-1.459580659866333
206623,213.7474336760389,340.28324239037056,23670,9.54030704498291,6.988156795501709,-1.4596067667007446
206741,213.8231752646056,340.1914105491535,23670,55.64948272705078,4.657673358917236,-1.45962393283844
206871,213.92201173942962,340.10925133924883,23670,0.4276522099971771,5.3133769035339355,-1.459680438041687
207015,214.0317707735547,340.0326134243503,23670,-56.767948150634766,5.232705593109131,-1.459728479385376
207141,214.11723102798743,339.9448138236947,23670,2.1744062900543213,6.125085830688477,-1.4597266912460327
207262,214.19217383747065,339.8531082184788,23670,37.8827018737793,5.356791019439697,-1.4597218036651611
207376,214.2539350048077,339.75721701761125,23670,-6.084775447845459,5.053405284881592,-1.4597320556640625
207518,214.35860322736582,339.6784467928207,23670,28.54558753967285,4.051819324493408,-1.4597344398498535
207636,214.42824633112392,339.58522538541297,23670,34.49162292480469,5.00195837020874,-1.459749698638916
207743,214.47554670563687,339.48586973506474,23670,-16.5911922454834,4.426109313964844,-1.459778070449829
207887,214.58246470098206,339.40858370958085,23670,-109.41160583496094,4.505397796630859,-1.4597843885421753
208022,214.6691838597672,339.3220552168798,23670,-40.452816009521484,5.601230144500732,-1.459716558456421
208143,214.73569921270874,339.22822281842156,23670,69.1735610961914,4.445181846618652,-1.459628701210022
208330,214.88925010282574,339.1803780998921,23670,2.815453290939331,5.321298122406006,-1.4595813751220703
208465,214.98005538345137,339.09589700192765,23670,27.256752014160156,4.569001197814941,-1.459529995918274
208598,215.0622935029593,339.00796554477614,23670,-21.552867889404297,5.6059889793396,-1.4594945907592773
208743,215.15673946000607,338.9253195754251,23670,-58.756797790527344,6.187819004058838,-1.459439992904663
208867,215.22466086375596,338.832428675042,23670,1.9754700660705566,4.704595565795898,-1.459363341331482
209005,215.31836918058653,338.7496676675882,23670,-24.544748306274414,4.192044734954834,-1.4592921733856201
209185,215.45318035356576,338.68963064264176,23670,34.00838088989258,5.84706449508667,-1.4592185020446777
209390,215.61333346258417,338.647722193775,23670,74.12052154541016,4.543989181518555,-1.4591481685638428
209582,215.7649628725056,338.59952722472076,23670,-11.3131103515625,5.472619533538818,-1.4590963125228882
209805,215.94826321974404,338.5770496167647,23670,-74.31704711914062,8.381487846374512,-1.459027647972107
210023,216.12608583009708,338.54992058668233,23670,93.67034912109375,8.39258098602295,-1.458920955657959
210256,216.31854890895676,338.5360152020017,23670,42.9371337890625,5.179105758666992,-1.458836555480957
210480,216.50973945458165,338.52105515044394,23670,-62.748077392578125,9.702280044555664,-1.4587527513504028
210628,216.6330491598535,338.45456487332365,23670,7.435545921325684,4.251303672790527,-1.458654522895813
210771,216.74042612162458,338.37928626660914,23670,-46.16505432128906,3.6156768798828125,-1.4585590362548828
210964,216.9038661978418,338.34091575898776,23670,-15.237475395202637,4.760351657867432,-1.458449125289917
211143,217.0533214662752,338.29205361951773,23670,53.28876876831055,4.946280479431152,-1.4583289623260498
211327,217.2087124218313,338.24770191743977,23670,-86.6944808959961,5.973586559295654,-1.4582418203353882
211486,217.33623575448405,338.18431849071953,23670,-36.7796745300293,5.1388959884643555,-1.4581081867218018
211674,217.50851220468775,338.1536645257417,23670,-17.388633728027344,6.032525062561035,-1.4579768180847168
211850,217.68321899843468,338.12518408792505,23670,-6.372323513031006,5.9441375732421875,-1.45784330368042
211998,217.80469887485225,338.05844825015646,23670,65.79515838623047,4.352132320404053,-1.457718849182129
212170,217.95169730268051,338.00851602037375,23670,-62.34712600708008,5.231616973876953,-1.4576611518859863
212372,218.13807170824464,337.9907049099325,23670,-37.934085845947266,6.6347479820251465,-1.4575722217559814
212537,218.29987261189416,337.95214405994784,23670,38.93330764770508,3.857477903366089,-1.4574565887451172
212690,218.42677961150432,337.8891065206166,23670,-6.835134983062744,5.696545600891113,-1.4573700428009033
212867,218.58460927055674,337.8476956473184,23670,-65.54133605957031,5.1624627113342285,-1.4572943449020386
212991,218.67493817788247,337.76544195714393,23670,-0.1724281758069992,3.534776210784912,-1.457209825515747
213162,218.8221778475437,337.716381772415,23670,-19.33332061767578,6.541584014892578,-1.4571404457092285
213361,218.99589197330636,337.6882479452358,23670,-27.206483840942383,6.687194347381592,-1.4570777416229248
213550,219.16080361319294,337.6529301073492,23670,23.99067497253418,6.365672588348389,-1.4570072889328003
213928,219.69658659144676,338.25445071978334,23670,-142.5010528564453,7.426340579986572,-1.4569553136825562
214131,219.87997026950939,338.234813623073,23670,-19.05521011352539,6.408044815063477,-1.456886649131775
214326,220.06148826430305,338.21362974243715,23670,-1.561763882637024,5.442198753356934,-1.456817626953125
214551,220.26495610576654,338.21329341661044,23670,90.4566650390625,9.861348152160645,-1.4567588567733765
214781,220.47770067443938,338.2225550935318,23670,105.64432525634766,6.410756587982178,-1.4567283391952515
214987,220.66967094136936,338.21129415582544,23670,-25.841459274291992,6.12929630279541,-1.4567316770553589
215362,221.18283103630395,338.75618955182205,23670,-1.5866749286651611,6.839127540588379,-1.4567104578018188
215528,221.3438801109375,338.71806132800987,23670,-8.077862739562988,5.295413494110107,-1.4567116498947144
215757,221.5508815257429,338.72159647497944,23670,98.12751007080078,7.107028007507324,-1.4567087888717651
216013,221.7965895073621,338.76831765411214,23670,-5.7367753982543945,6.696570873260498,-1.4567326307296753
216147,221.8983970110647,338.6921849326677,23670,-12.121533393859863,4.460086822509766,-1.4567396640777588
216446,222.19946868439558,338.8137062116989,23670,73.01729583740234,7.983678340911865,-1.456743597984314
216623,222.35455810673665,338.7714080689227,23670,-49.92666244506836,5.321089267730713,-1.4567763805389404
216881,222.6439997117182,338.8763308525602,23670,-19.279499053955078,7.298736095428467,-1.4567973613739014
217088,222.84116114931524,338.8707147116289,23670,-77.06739044189453,6.695652008056641,-1.4568159580230713
217497,223.24985657133706,339.18105995801403,23670,212.03684997558594,6.883308410644531,-1.4567961692810059
217692,223.42544240878055,339.155679404269,23670,-25.052860260009766,7.4402055740356445,-1.45682954788208
217975,223.68434920313945,339.21970317381425,23670,74.00163269042969,9.494574546813965,-1.4568462371826172
218261,223.9582062988811,339.30348461864446,23670,4.293751239776611,7.163917064666748,-1.4568586349487305
218662,224.35694763971833,339.5945807634648,23670,14.209835052490234,8.24997329711914,-1.4568589925765991
218864,224.532555199111,339.5694265874809,23670,-11.38132095336914,6.389657974243164,-1.4568495750427246
219087,224.73555037748318,339.5699964993001,23670,-48.18617630004883,5.9521050453186035,-1.4568339586257935
219277,224.9003931454876,339.5360107333102,23670,-40.44643020629883,4.476137638092041,-1.4568171501159668
219586,225.18375968577504,339.6334770349609,23670,101.04397583007812,7.322525978088379,-1.4567956924438477
219829,225.39734599590244,339.6452832398,23670,-5.373508930206299,8.559867858886719,-1.456796646118164
220111,225.6666566196842,339.72379071349326,23670,-21.950450897216797,7.176677227020264,-1.456783652305603
220422,225.94671582994349,339.8170143469331,23670,54.00437545776367,8.120851516723633,-1.456742525100708
220732,226.2123653118422,339.89086446241396,23670,15.595072746276855,7.036811351776123,-1.4567043781280518
221057,226.50455654980897,340.0014869838564,23670,117.49345397949219,7.474348545074463,-1.4566577672958374
221205,226.61984386573357,339.9335839760826,23670,-32.83454132080078,3.9139556884765625,-1.4566327333450317
221497,226.89006283908768,340.01390136164946,23670,-56.64931869506836,6.804966926574707,-1.4565951824188232
221761,227.1201213689707,340.0444850792278,23670,-124.4762191772461,8.38564395904541,-1.456554889678955
221930,227.23842345674942,339.9785511826463,23670,54.08142852783203,6.449655055999756,-1.456465721130371
222118,227.38788853477936,339.93345446681076,23670,-15.337291717529297,4.978418827056885,-1.456407904624939
222293,227.5228215721688,339.8781958430351,23670,-30.89397621154785,7.7301483154296875,-1.4563359022140503
222465,227.63197009139097,339.80738808610386,23670,9.148138046264648,6.500563621520996,-1.456238031387329
222914,227.99365348438513,340.0326395408091,23670,126.18766784667969,5.968540191650391,-1.4561219215393066
223318,228.3293343081716,340.2127451688331,23670,37.90392303466797,6.382208824157715,-1.4560202360153198
223656,228.64478394180196,340.36009366555584,23670,-13.453535079956055,4.141751766204834,-1.4559154510498047
224001,228.88462831178734,340.4029875743007,23670,91.26239013671875,6.348631381988525,-1.4558367729187012
224292,229.09742502170593,340.41549785445727,23670,252.65367126464844,7.076685428619385,-1.45575749874115
224512,229.25788885416165,340.3794353855233,23670,9.836480140686035,5.35117769241333,-1.4557567834854126
225127,229.76574154444208,340.9221416048428,23670,163.58116149902344,6.002631187438965,-1.455747365951538
225278,229.8723273843978,340.8501706603954,23670,-48.62163543701172,6.279104232788086,-1.455736517906189
225508,230.0548350838703,340.8330440627291,23670,-6.6659088134765625,4.40792989730835,-1.4556907415390015
225611,230.06739179233514,340.7332956954872,23670,33.80774688720703,7.527668476104736,-1.4556427001953125
225776,230.1326538528287,340.6438822541625,23670,127.14851379394531,6.451236724853516,-1.4555957317352295
225980,230.25632065293144,340.5821512382529,23670,37.74541473388672,6.118133068084717,-1.455589771270752
226360,230.4709021948543,340.59746015635216,23670,146.05470275878906,6.924254894256592,-1.455573558807373
226478,230.50432102545116,340.5004182716692,23670,12.836081504821777,6.516157627105713,-1.4555554389953613
226585,230.51339863702643,340.40087364953945,23670,44.63774108886719,8.62288761138916,-1.4555221796035767
226696,230.5281495157414,340.30175581898425,23670,18.41297721862793,7.995853424072266,-1.4554896354675293
226806,230.53879654034822,340.2024641519754,23670,27.27492332458496,8.191303253173828,-1.4554429054260254
226959,230.63556113853963,340.12649965716747,23670,-46.45955276489258,6.723554611206055,-1.4553892612457275
227093,230.67131946288436,340.0303062392264,23670,86.77775573730469,8.682052612304688,-1.4553043842315674
227190,230.6688914259361,339.93099865349365,23670,7.639491558074951,7.656482696533203,-1.4552558660507202
227308,230.70188505321912,339.8345052162448,23670,49.464900970458984,8.35490608215332,-1.4551873207092285
227438,230.74379937730473,339.73978486364734,23670,-25.293004989624023,7.36067008972168,-1.4551352262496948
227541,230.7391615366629,339.6407751948792,23670,65.93070220947266,8.352129936218262,-1.4550485610961914
227700,230.80466172036896,339.5526325955833,23670,-45.897865295410156,7.224818706512451,-1.4549814462661743
227817,230.82113350712288,339.45442435365527,23670,-40.86947250366211,7.2835259437561035,-1.4548465013504028
227920,230.81016725860903,339.35592071478993,23670,27.940702438354492,8.246328353881836,-1.4546713829040527
228262,230.9928897096329,339.34172567137904,23670,65.28167724609375,7.050323009490967,-1.454500436782837
228361,230.9757773259336,339.24380739587554,23670,31.226755142211914,9.47287654876709,-1.454309344291687
228483,230.9902863894793,339.1457668064212,23670,-54.11243438720703,7.643430709838867,-1.4541269540786743
228968,231.25592955920382,339.22632768609657,23670,221.8643035888672,7.358335971832275,-1.4539047479629517
229056,231.2154476326975,339.1320334251977,23670,32.18045425415039,7.769503593444824,-1.4536937475204468
229164,231.20299637775466,339.03405694768935,23670,24.240463256835938,9.271693229675293,-1.4534825086593628
229317,231.27992199658388,338.95082146521656,23670,40.78302001953125,7.990041255950928,-1.453270435333252
229463,231.32169481612303,338.85705907960704,23670,84.12876892089844,10.4850492477417,-1.4530863761901855
229548,231.273468087568,338.7648642295933,23670,-50.49787521362305,7.374876499176025,-1.4529322385787964
229702,231.32295996073182,338.67307310545414,23670,18.640361785888672,10.606565475463867,-1.4526997804641724
229821,231.33663870747185,338.57559741233774,23670,21.30496597290039,8.39962387084961,-1.4524717330932617
229989,231.37179574757323,338.48088592426365,23670,82.92991638183594,8.851673126220703,-1.452256679534912
230118,231.39190175124097,338.38413484449796,23670,37.18634796142578,9.295409202575684,-1.4520633220672607
230321,231.44124858078115,338.2926649175349,23670,74.52147674560547,7.077114105224609,-1.451887607574463
230456,231.44723977749223,338.19513955413345,23670,67.96129608154297,7.7362141609191895,-1.4517134428024292
230554,231.44231272941087,338.0976689229502,23670,54.247615814208984,7.507191181182861,-1.4515469074249268
230733,231.4775745545993,338.00340979741287,23670,88.121826171875,5.964311122894287,-1.4514260292053223
230863,231.47592694269002,337.90605153060943,23670,85.00123596191406,7.508925437927246,-1.451302409172058
230977,231.48652875113763,337.8090591927519,23670,25.91741943359375,7.877552509307861,-1.4511903524398804
231076,231.46466272210853,337.71309153222904,23670,47.313140869140625,8.736369132995605,-1.4510812759399414
231193,231.4554012754837,337.61619855001084,23670,58.687110900878906,8.565052032470703,-1.4509704113006592
231277,231.41322588826736,337.5237507877982,23670,90.37471008300781,6.293384552001953,-1.4508613348007202
231380,231.40498299122635,337.42697817604795,23670,77.53990936279297,8.9938383102417,-1.4507783651351929
231468,231.37576990826375,337.3323160718413,23670,48.938411712646484,9.205144882202148,-1.4507185220718384
231582,231.41738604002396,337.24000752231467,23670,20.980167388916016,8.436371803283691,-1.4506621360778809
231672,231.42218822544564,337.1433674881764,23670,10.299403190612793,7.409402370452881,-1.4506168365478516
231769,231.4398605425692,337.0475589628888,23670,-37.306400299072266,7.690073490142822,-1.4505598545074463
231861,231.45245366691188,336.9514358631574,23670,39.40953826904297,8.15869426727295,-1.4504655599594116
231954,231.4668407401762,336.85552133257187,23670,-74.76013946533203,8.904889106750488,-1.4503905773162842
232050,231.4866708221066,336.7601729742654,23670,-23.813819885253906,9.19849967956543,-1.4502977132797241
232145,231.502143266652,336.6645084917846,23670,-45.9893798828125,7.766448974609375,-1.4501947164535522
232236,231.51596335574453,336.5688011453854,23670,-39.97030258178711,10.428668022155762,-1.4500588178634644
232322,231.51933750150684,336.47270943008425,23670,-24.56533432006836,9.211823463439941,-1.4499094486236572
232435,231.5644748152089,336.38197312220916,23670,47.04689025878906,10.064208030700684,-1.4497458934783936
232540,231.60267654379834,336.28981631072037,23670,27.18252944946289,8.087318420410156,-1.4496269226074219
232635,231.62219622368085,336.1949323158419,23670,31.640811920166016,10.733863830566406,-1.4495271444320679
232736,231.6557766153126,336.1020790364488,23670,-21.58815574645996,9.844667434692383,-1.4494396448135376
232830,231.6758455469129,336.0074161947288,23670,-76.1646728515625,10.718234062194824,-1.449329137802124
232935,231.7170561454679,335.9162219358611,23670,-48.58291244506836,10.4580078125,-1.4491525888442993
233029,231.73353126348294,335.82137908666704,23670,64.7353286743164,12.687909126281738,-1.448960304260254
233131,231.7597278213285,335.7277042424758,23670,22.804054260253906,14.7610445022583,-1.4488152265548706
233229,231.7862016255436,335.6341500555682,23670,36.57218933105469,17.26688575744629,-1.4486833810806274
233328,231.81139913447035,335.54050521038033,23670,-28.691953659057617,15.576334953308105,-1.4485712051391602
233416,231.8204874072471,335.44549269501954,23670,13.447498321533203,10.598297119140625,-1.4484596252441406
233505,231.8282053934755,335.35050083686997,23670,-2.4170427322387695,20.17860221862793,-1.448350191116333
233599,231.84510485843492,335.2561842818061,23670,0.726312518119812,19.67584991455078,-1.448236107826233
233681,231.84109125607822,335.1612397943197,23670,-18.55944061279297,20.15914535522461,-1.448126196861267
233776,231.8583755513234,335.0671204345799,23670,114.37127685546875,20.043920516967773,-1.4480071067810059
233854,231.84662810898033,334.9726583679958,23670,67.31350708007812,15.59304428100586,-1.4479286670684814
233929,231.8300781953442,334.8786355039651,23670,54.885765075683594,9.381881713867188,-1.4478726387023926
234008,231.81865344998099,334.7843148151308,23670,39.110904693603516,20.40163230895996,-1.4478428363800049
234086,231.8078307556105,334.6900391600092,23670,23.693532943725586,11.994415283203125,-1.447817325592041
234174,231.8118534530969,334.5955767952718,23670,33.92792892456055,19.939891815185547,-1.447789192199707
234251,231.797032629661,334.5017331076987,23670,65.14811706542969,15.011632919311523,-1.4477691650390625
234333,231.79379830090292,334.4074153884276,23670,32.42544174194336,11.183637619018555,-1.447762131690979
234407,231.7746237955767,334.3141246593396,23670,21.239490509033203,9.817299842834473,-1.4477591514587402
234485,231.7602567359386,334.2204862048293,23670,-21.910640716552734,14.427277565002441,-1.4477529525756836
234559,231.73787704144027,334.12770969791296,23670,-13.211779594421387,9.679656982421875,-1.4477266073226929
234642,231.73203192803302,334.0337727435425,23670,-73.03382873535156,12.420166015625,-1.4476631879806519
234723,231.72280649695227,333.9400507199846,23670,-10.285099983215332,10.652098655700684,-1.4475511312484741
234795,231.69559063401394,333.84815382858005,23670,12.959668159484863,4.3156304359436035,-1.447427749633789
234868,231.6696763134377,333.7561528536673,23670,-25.334131240844727,5.234635353088379,-1.4473061561584473
234939,231.64016210304638,333.66476411344337,23670,11.659811973571777,4.306382179260254,-1.447155237197876
235010,231.61102247649094,333.573396903647,23670,-3.642291307449341,4.153450965881348,-1.4469965696334839
235081,231.580436229189,333.48234058099706,23670,32.24342727661133,6.4115166664123535,-1.4468201398849487
235150,231.5442911443544,333.3923562442516,23670,21.824785232543945,1.9429465532302856,-1.4466743469238281
235218,231.50400765406872,333.3032988707759,23670,12.168930053710938,2.449291467666626,-1.4465484619140625
235267,231.43654214464848,333.22216699591826,23670,35.946205139160156,3.7287347316741943,-1.4464178085327148
235317,231.37093439965528,333.1404571711805,23670,-8.194086074829102,3.619033098220825,-1.4463224411010742
235359,231.29372753478887,333.0632755906042,23670,-2.70741605758667,4.505250453948975,-1.4461992979049683
235428,231.25177632011028,332.9749013187738,23670,13.529952049255371,2.225205898284912,-1.4460577964782715
235497,231.211582611619,332.8862197132286,23670,76.9714126586914,3.402480363845825,-1.4459266662597656
235566,231.16897366936672,332.79815622902237,23670,39.053253173828125,2.1121914386749268,-1.4458614587783813
235621,231.10986385149104,332.7146907806567,23670,20.800559997558594,2.6111016273498535,-1.4458550214767456
235685,231.06305393773172,332.6277986807411,23670,-8.343443870544434,2.3288872241973877,-1.4458553791046143
235745,231.0098444577712,332.5427129637332,23670,-2.5999979972839355,2.6951847076416016,-1.4458234310150146
235816,230.97675218396796,332.4530245034271,23670,0.9804763793945312,2.2979543209075928,-1.445772409439087
235887,230.94474566425444,332.36322418511617,23670,-17.79962921142578,2.9218971729278564,-1.4457117319107056
235960,230.92039774976544,332.27233623259116,23670,-8.886270523071289,3.9430081844329834,-1.445622205734253
236034,230.8949423888138,332.18167552065,23670,-16.912996292114258,3.501516819000244,-1.4455277919769287
236105,230.86519099381735,332.0917348797215,23670,20.070091247558594,2.9094293117523193,-1.4454236030578613
236182,230.84655388482278,332.0004154262007,23670,-11.48141860961914,6.681764125823975,-1.4453635215759277
236262,230.8366936801599,331.90849512759036,23670,-14.425564765930176,7.407341957092285,-1.4453033208847046
236341,230.82202814703479,331.8169715589394,23670,-16.493181228637695,6.344892978668213,-1.4452441930770874
236418,230.80790297592998,331.72548269696983,23670,8.094064712524414,7.924083232879639,-1.4451844692230225
236502,230.80527619735068,331.6335470560496,23670,17.96803855895996,10.12435531616211,-1.4451526403427124
236576,230.78557919573706,331.5427246039612,23670,-21.4342098236084,9.02936840057373,-1.4451415538787842
236660,230.78503884726746,331.45092345215176,23670,-32.42976379394531,15.677661895751953,-1.4451202154159546
236741,230.77752453919678,331.35935159540674,23670,-11.61698055267334,11.612776756286621,-1.445091724395752
236818,230.76390219567625,331.26820805073385,23670,2.0271458625793457,7.908586025238037,-1.4450668096542358
236901,230.76181432889695,331.1766461518072,23670,45.96778869628906,13.719578742980957,-1.445052146911621
236981,230.7532071295609,331.0853506424509,23670,-36.318603515625,13.181365013122559,-1.4450693130493164
237061,230.74793978812713,330.99400434096066,23670,37.86820602416992,11.979878425598145,-1.4450758695602417
237144,230.7465845937413,330.9026628754612,23670,-17.852643966674805,13.6792573928833,-1.4451102018356323
237226,230.7439240144352,330.8114113561411,23670,-64.3443832397461,10.213497161865234,-1.4451416730880737
237310,230.7452040356117,330.72022041841467,23670,-23.908811569213867,10.56539249420166,-1.445127010345459
237396,230.75223754033365,330.6292360763009,23670,-11.026213645935059,10.989164352416992,-1.4451100826263428
237486,230.7630959388208,330.5385149723739,23670,-13.16126537322998,9.734713554382324,-1.4450992345809937
237561,230.7494940592174,330.4480536114517,23670,17.664073944091797,6.37793493270874,-1.445091962814331
237661,230.7801401677862,330.3597416039377,23670,53.267791748046875,12.557634353637695,-1.4451080560684204
237751,230.79379881970326,330.2694345204904,23670,-80.41797637939453,5.993362903594971,-1.4451663494110107
237836,230.79924557401503,330.1787704127147,23670,68.09698486328125,7.973515033721924,-1.4451816082000732
237930,230.82041979041165,330.08933534179414,23670,-68.12191009521484,6.103165626525879,-1.445232629776001
238016,230.82914956773504,329.9989488373613,23670,-12.404839515686035,6.722314834594727,-1.4452558755874634
238105,230.84235460671022,329.90890807051625,23670,-7.111031532287598,5.567803859710693,-1.4452834129333496
238188,230.84536083741094,329.8184850921495,23670,26.1519718170166,6.226074695587158,-1.445317029953003
238283,230.8695818606808,329.7297341239212,23670,-25.389633178710938,5.004611492156982,-1.445391058921814
238363,230.86927474458673,329.63943457937296,23670,-22.236812591552734,4.427096366882324,-1.4454559087753296
238457,230.8948031691719,329.5510144209559,23670,-16.140775680541992,3.5409936904907227,-1.4455150365829468
238554,230.92569618580762,329.4635085215258,23670,-37.79628372192383,3.9305286407470703,-1.4455735683441162
238637,230.9304496956651,329.3734923412179,23670,-13.056419372558594,3.4313440322875977,-1.4456100463867188
238720,230.93476709826908,329.2835390539891,23670,-10.928860664367676,5.188680171966553,-1.4456608295440674
238816,230.96591361226294,329.1963041448386,23670,-11.513970375061035,2.795478343963623,-1.445717215538025
238910,230.99107551771175,329.10820692459725,23670,-29.799108505249023,3.052558422088623,-1.4457828998565674
238995,230.9986187882363,329.01857998550355,23670,-31.86773681640625,3.2904014587402344,-1.4458351135253906
239092,231.0302903532824,328.93166294198767,23670,-12.4298677444458,2.4376182556152344,-1.4458693265914917
239182,231.04897533514406,328.8429971407717,23670,0.17393553256988525,2.675727605819702,-1.445925235748291
239260,231.04528148304325,328.7534688299389,23670,-53.138954162597656,5.260647296905518,-1.4460290670394897
239356,231.07461370692553,328.66637871365214,23670,-42.787132263183594,2.479084014892578,-1.446084976196289
239454,231.10599284172264,328.57971031717136,23670,-16.129226684570312,2.889495372772217,-1.446112036705017
239550,231.13478842448202,328.49268141212764,23670,29.49454116821289,3.7987613677978516,-1.4461416006088257
239633,231.1397306548011,328.4034733545156,23670,-31.97085952758789,3.9541261196136475,-1.4462099075317383
239726,231.1589539990036,328.31530515111274,23670,-14.854515075683594,4.156430244445801,-1.4462575912475586
239831,231.20405778272135,328.2318790303842,23670,-15.601594924926758,3.054431915283203,-1.4463053941726685
