episode,timestep,mean_reward,std_reward,steps_to_1000_return,actor_loss,critic_loss,entropy
30,1646,-45.446887482609846,117.09757433784918,,-25.292041778564453,1.5216093063354492,-1.5473355054855347
31,1729,-51.05394249115117,119.21701393139013,,-20.13934326171875,1.3620332479476929,-1.5472691059112549
32,1822,-55.93863665342758,120.45006017728112,,-18.926347732543945,1.3854475021362305,-1.547162413597107
33,1943,-59.466018778125296,120.27772714153176,,-20.16761589050293,1.5151569843292236,-1.5470377206802368
34,2018,-64.17202257608773,121.54041758493386,,-18.46217918395996,1.2761870622634888,-1.546898603439331
35,2102,-68.2584711945706,122.13837232291311,,-17.446077346801758,1.1634432077407837,-1.546714425086975
36,2209,-71.41234201573712,121.86689747841153,,-35.426795959472656,1.4278829097747803,-1.5465033054351807
37,2287,-75.71847546530141,122.95400757751175,,-11.76010799407959,1.2912750244140625,-1.5462126731872559
38,2367,-79.56102397155787,123.55632605830182,,-19.276220321655273,1.3141263723373413,-1.5459308624267578
39,2464,-82.30549831890755,123.12979680598853,,-16.786258697509766,1.2472869157791138,-1.5456466674804688
40,2556,-85.17959791830857,122.89866021129251,,-42.49766159057617,1.3171411752700806,-1.5453202724456787
41,2634,-88.1711199188331,122.85624373700382,,-4.693103790283203,1.228951334953308,-1.5449397563934326
42,2708,-91.59219075951678,123.34559822690248,,-12.58453369140625,1.2721199989318848,-1.544585943222046
43,2782,-94.54607194328224,123.3968673090295,,0.11118847131729126,1.1924189329147339,-1.544243335723877
44,2867,-97.36328970609856,123.37747893603282,,-14.3126859664917,1.293969988822937,-1.5439412593841553
45,2971,-99.19722042208905,122.6039186688926,,3.5468006134033203,1.2583292722702026,-1.5436205863952637
46,3056,-101.68925340924858,122.410802671418,,-32.567901611328125,1.116178274154663,-1.5433458089828491
47,3131,-104.44457939688469,122.53493898068278,,-8.936078071594238,1.0007814168930054,-1.5429341793060303
48,3208,-107.08864685775187,122.59928246740189,,-8.15404987335205,1.1341725587844849,-1.542536735534668
49,3291,-108.9935386480871,122.05740804719683,,-20.493757247924805,1.2013660669326782,-1.5421488285064697
50,3365,-110.74175365404182,121.44878415060865,,0.39874470233917236,1.0498594045639038,-1.541722297668457
51,3484,-111.9482424661882,120.55445254749473,,-14.791070938110352,1.3008261919021606,-1.5413397550582886
52,3611,-112.85942264416938,119.56684633970241,,-19.769580841064453,1.355167269706726,-1.5409808158874512
53,3685,-114.99802379675675,119.43332246565132,,-6.9314398765563965,1.199432611465454,-1.5406303405761719
54,3759,-117.1762042930958,119.38015493859207,,-9.601349830627441,1.1911680698394775,-1.5402941703796387
55,3854,-118.90953958417361,118.97370033198781,,-22.872478485107422,1.2501648664474487,-1.5399657487869263
56,3937,-119.40933124274976,117.9648959459229,,-22.170808792114258,1.2586127519607544,-1.5396215915679932
57,4055,-120.43174226017847,117.17559240481467,,-14.594964981079102,1.407399296760559,-1.539245843887329
58,4162,-121.55744175793897,116.47155713473462,,-7.373027801513672,1.1607719659805298,-1.5388824939727783
59,4273,-122.6504438305479,115.77991061527293,,-10.554787635803223,1.368979573249817,-1.5385377407073975
60,4414,-123.1693749281259,114.88019550791695,,-22.9514102935791,1.2427533864974976,-1.5381884574890137
61,4509,-124.75264976301072,114.59281425976884,,21.221006393432617,1.1951615810394287,-1.5378377437591553
62,4590,-126.18805869053634,114.21645594244387,,-27.932552337646484,1.2407379150390625,-1.537590742111206
63,4740,-118.15382207090798,129.77042954938997,,-124.88011932373047,2.547996759414673,-1.5373055934906006
64,4919,-117.85770355143543,128.7740576401085,,-40.744529724121094,1.3536161184310913,-1.537009596824646
65,5037,-118.87641951752751,128.0392776866468,,29.35391616821289,1.091558575630188,-1.5366953611373901
66,5225,-118.3928985796778,127.12536468153473,,-6.565903186798096,1.2883998155593872,-1.536505103111267
67,5386,-119.29178756257741,126.38425375446519,,-24.467561721801758,1.3097540140151978,-1.5363349914550781
68,5600,-110.77781815375226,143.5087351683446,,-88.35032653808594,2.2414987087249756,-1.5361595153808594
69,5859,-109.53828903688573,142.83122814995588,,-39.17095184326172,1.5643117427825928,-1.535979986190796
70,6045,-109.10924163808606,141.8521129391462,,-58.73163604736328,1.4736292362213135,-1.5357980728149414
71,6382,-98.4917429672856,166.52267907771244,,-126.53057098388672,1.8759099245071411,-1.53559148311615
72,6499,-101.10413194562871,166.82089619621019,,-47.65668869018555,1.2484681606292725,-1.5353838205337524
73,6754,-92.77104320580658,180.13243968181465,,-139.160888671875,2.0667524337768555,-1.5351334810256958
74,7108,-82.89097028123683,197.82611011269688,,-133.88504028320312,1.632858395576477,-1.534877061843872
75,7305,-75.89088800256079,205.52239006727697,,-89.06615447998047,1.6805864572525024,-1.5346001386642456
76,7544,-68.44634355330061,214.10339488038952,,-159.34771728515625,1.8130043745040894,-1.5343290567398071
77,7674,-63.116850027027084,217.72368197800148,,-45.708290100097656,1.7458192110061646,-1.5340354442596436
78,7838,-57.26245015047754,222.33974239937538,,-165.43463134765625,1.8890056610107422,-1.5337642431259155
79,8084,-50.28775183530664,229.3547962075819,,-112.1046142578125,1.4572585821151733,-1.533439040184021
80,8299,-43.65279339646004,235.42274415816573,,-106.44998931884766,1.5956063270568848,-1.533113718032837
81,8490,-45.259590623811526,234.40598747393705,,-27.762290954589844,1.2299021482467651,-1.5327876806259155
82,8734,-38.96226056817442,239.76708987881977,,-147.60203552246094,1.5000509023666382,-1.532456636428833
83,8913,-33.73411894269091,242.97524956271465,,-61.99079132080078,1.4221893548965454,-1.5320937633514404
84,9037,-29.482672507627345,244.61062720086983,,-61.760154724121094,1.3943074941635132,-1.5317468643188477
85,9148,-25.453509247081243,245.95547251027094,,-52.819183349609375,1.4781700372695923,-1.5313533544540405
86,9249,-21.612932810512458,247.071704330523,,-37.07014846801758,1.486081600189209,-1.530958652496338
87,9362,-17.64026477136912,248.39490102543337,,-35.23291015625,1.3878811597824097,-1.5305999517440796
88,9477,-13.85691212218922,249.48784954170415,,-48.721763610839844,1.308282494544983,-1.530285358428955
89,9570,-10.507301132726313,250.0643213919835,,-38.78706741333008,1.46998929977417,-1.5299813747406006
90,9689,-6.831532924570241,251.07741077731572,,-52.67247772216797,1.3128681182861328,-1.5296893119812012
91,9781,-3.6860209053430166,251.47087813079588,,-15.341296195983887,1.3840545415878296,-1.5293757915496826
92,9879,-0.4427591924577885,252.00683172836867,,-113.54266357421875,1.8104346990585327,-1.5291485786437988
93,9971,2.6136860150108197,252.35692654691803,,-37.358970642089844,1.4578077793121338,-1.5288829803466797
94,10069,5.6499468345083175,252.71304801506855,,-41.22043991088867,1.5266259908676147,-1.528638243675232
95,10218,9.364297558448394,253.9458504131833,,-59.89577102661133,1.3312338590621948,-1.5284065008163452
96,10312,12.224714440283684,254.15355267343338,,-22.748098373413086,1.3802671432495117,-1.5281656980514526
97,10444,15.611462728417903,255.00830704013273,,-38.513771057128906,1.3088655471801758,-1.527984380722046
98,10528,18.09786106717867,254.88300092374632,,-40.1562385559082,1.4278178215026855,-1.5278167724609375
99,10626,20.94757609765951,255.15676433577988,,-61.084720611572266,1.4797629117965698,-1.527637004852295
100,10750,24.047539132461463,255.7445834291283,,-61.015777587890625,1.5092731714248657,-1.5274279117584229
101,10854,26.78359393953973,255.9420137375244,,-13.360345840454102,1.3251004219055176,-1.5271868705749512
102,10988,29.936311422030435,256.6476144588049,,-60.76926040649414,1.4644460678100586,-1.5269980430603027
103,11078,32.183555292480904,256.40517466007634,,-39.78472900390625,1.6158188581466675,-1.5267727375030518
104,11252,35.503626314046514,257.3845745870489,,-43.59235382080078,1.2468050718307495,-1.526546835899353
105,11424,39.07726199400449,258.73551714559704,,-46.5583610534668,1.3018815517425537,-1.5263210535049438
106,11561,41.93534398201718,259.1721945948857,,-43.85946273803711,1.3795576095581055,-1.5261130332946777
107,11712,44.98674491515081,259.8642691422179,,-21.307861328125,1.479027509689331,-1.5259041786193848
108,11839,47.727080135937655,260.20698601563413,,-3.38362455368042,1.3077757358551025,-1.525726318359375
109,12022,45.61631066633437,259.93784217238345,,18.645078659057617,1.2070454359054565,-1.5256010293960571
110,12367,45.996304775440315,258.7840204737751,,32.46548843383789,1.1176508665084839,-1.5254883766174316
111,12598,50.112400100538515,261.20775234137193,,-117.99994659423828,1.4406715631484985,-1.5254045724868774
112,12886,49.030421471638725,260.288768946916,,18.411523818969727,1.2430534362792969,-1.5252881050109863
113,13029,47.24451190518952,259.82283298224485,,14.37581729888916,1.3091557025909424,-1.5251840353012085
114,13225,46.10892143463842,258.9622576046557,,14.650611877441406,1.2441157102584839,-1.5250810384750366
115,13518,45.830285145168034,257.85103948876696,,-41.32598114013672,1.2474045753479004,-1.5249801874160767
116,13636,43.92865870115785,257.54582983545873,,-12.722015380859375,1.5347002744674683,-1.52484130859375
117,13738,41.679497599914875,257.5844420943924,,1.3882547616958618,1.5289881229400635,-1.5245983600616455
118,13881,40.043035670501844,257.10073070831993,,15.2484130859375,1.4659301042556763,-1.5243333578109741
119,13989,38.200244541055504,256.7995924498656,,-1.0908573865890503,1.5461554527282715,-1.5240846872329712
120,14079,35.8666805976067,256.99123990407105,,6.468137741088867,1.4854040145874023,-1.5237830877304077
121,14158,33.621225422465436,257.10644365360025,,17.265975952148438,1.5682437419891357,-1.5234975814819336
122,14238,31.494239612260735,257.11729205783917,,14.92265510559082,1.4921550750732422,-1.5232515335083008
123,14314,29.357856062166377,257.1549188841058,,0.9002591371536255,1.7605702877044678,-1.5230283737182617
124,14391,27.34758126950673,257.08447037198135,,4.21309232711792,1.5769298076629639,-1.5227763652801514
125,14465,25.364105928626966,257.0049087785046,,4.3114213943481445,1.724918007850647,-1.5225378274917603
126,14537,23.374928152099763,256.9472868644208,,4.35549783706665,1.724973440170288,-1.5223138332366943
127,14611,21.4396815429683,256.85393376606106,,4.217831134796143,1.61572265625,-1.5220991373062134
128,14683,19.673855335138686,256.62136683850605,,3.844343423843384,1.7377525568008423,-1.5218874216079712
129,14755,17.89760513123691,256.41348250407214,,7.831157684326172,1.6915236711502075,-1.5216729640960693
130,14829,15.998309053233957,256.33467602769724,,9.032297134399414,1.6131117343902588,-1.5214773416519165
131,14905,14.114818262631259,256.25585321286474,,15.51644515991211,1.6495639085769653,-1.5213006734848022
132,14979,12.299984864192924,256.1270169578122,,0.8548874258995056,1.755181074142456,-1.5211513042449951
133,15051,10.755763964488782,255.77837564552482,,4.742763996124268,1.7603594064712524,-1.520986557006836
134,15126,8.989776642277768,255.6347743373497,,11.142008781433105,1.9955826997756958,-1.520835041999817
135,15197,7.412061135489731,255.3402066190406,,-17.62919044494629,1.8138023614883423,-1.520704746246338
136,15267,6.1252223408620035,254.83872015777544,,12.707672119140625,1.997102975845337,-1.520509958267212
137,15339,4.75476331743391,254.40944937099692,,-18.7506160736084,2.013103485107422,-1.5203485488891602
138,15411,3.3601066757683524,254.01107538632448,,33.240238189697266,1.9241210222244263,-1.5201406478881836
139,15483,1.967045026671984,253.62422542182412,,-3.831224203109741,1.993854284286499,-1.5199785232543945
140,15554,0.49568947528402013,253.31147029046465,,-11.756369590759277,2.103410243988037,-1.5198235511779785
141,15624,-0.7262987301358195,252.82538187338716,,-28.91526985168457,3.0872199535369873,-1.5196574926376343
142,15695,-1.8914343024661142,252.3131811796995,,15.894021034240723,2.2007601261138916,-1.5194456577301025
143,15764,-2.994741728871304,251.7729290233542,,-4.638005256652832,2.5852718353271484,-1.519275188446045
144,15833,-4.083629656038972,251.2348582076487,,-10.298548698425293,2.345198392868042,-1.5191168785095215
145,15899,-5.272340090132293,250.77305981139986,,-3.997917652130127,3.2433724403381348,-1.5189557075500488
146,15968,-6.329369144374695,250.23669552666559,,-3.6532156467437744,3.416879415512085,-1.5188064575195312
147,16038,-7.3946158939710225,249.71604242661377,,-7.221911907196045,2.3766374588012695,-1.5186669826507568
148,16107,-8.398986235280413,249.16871996150923,,2.5903196334838867,2.5788016319274902,-1.5185292959213257
149,16177,-9.509125170152915,248.69814889515354,,0.20263832807540894,2.961749792098999,-1.5184109210968018
150,16246,-10.561006336597929,248.20010565343588,,-15.735068321228027,3.269108295440674,-1.518303394317627
151,16314,-11.669173479688189,247.74892287310203,,-1.937126874923706,2.8289413452148438,-1.518181324005127
152,16384,-12.644343427143028,247.2231997928147,,-23.961837768554688,2.894968271255493,-1.5180692672729492
153,16453,-13.621241329562526,246.70811900671998,,-7.581033229827881,3.1878163814544678,-1.517927885055542
154,16520,-14.636937966258525,246.2265425460444,,-20.615894317626953,3.011045217514038,-1.5177888870239258
155,16583,-15.65152592926996,245.7537199960045,,-5.3935112953186035,4.599250316619873,-1.5176132917404175
156,16652,-16.56245483475541,245.22716373470902,,-16.227914810180664,2.9553983211517334,-1.517449140548706
157,16719,-17.563217150179774,244.76430625120315,,15.820817947387695,3.0172605514526367,-1.51727294921875
158,16783,-18.54637645911353,244.29929942248307,,-1.8707691431045532,3.1282591819763184,-1.5171356201171875
159,16849,-19.5073026841142,243.8292070158803,,-7.703866004943848,2.9176764488220215,-1.5170104503631592
160,16917,-20.415099309258096,243.3354351293448,,-38.242835998535156,3.0547235012054443,-1.516883134841919
161,16986,-21.35576465443996,242.87019777341715,,34.74671173095703,2.89093017578125,-1.5166964530944824
162,17056,-22.26813267439686,242.39604194209306,,-27.297632217407227,2.659837007522583,-1.5165590047836304
163,17125,-23.11278341770857,241.89037251683612,,-21.103260040283203,2.6275634765625,-1.516313076019287
164,17195,-23.95194972167819,241.38964938624844,,-16.126689910888672,2.7086868286132812,-1.5160675048828125
165,17258,-24.88164345268212,240.95138055762834,,-20.95513916015625,2.9418821334838867,-1.515807032585144
166,17326,-25.776528070219086,240.49939388139902,,12.706181526184082,2.8593058586120605,-1.515514612197876
167,17396,-26.601044051037757,240.01346340721275,,16.805313110351562,2.7639262676239014,-1.5152676105499268
168,17461,-27.482489806517513,239.5690236475223,,-7.036159038543701,2.83701229095459,-1.5150585174560547
169,17530,-28.32035285904801,239.1059390729898,,-16.462963104248047,2.524012804031372,-1.5148601531982422
170,17596,-29.16743207819004,238.6558423279235,,15.231817245483398,2.959944248199463,-1.514628529548645
171,17664,-29.88221647067147,238.13942832723572,,67.86302185058594,2.0430867671966553,-1.5144370794296265
172,17732,-30.702422582924758,237.68827059659043,,-13.646666526794434,2.6156163215637207,-1.51432204246521
173,17802,-31.508551577142402,237.23600552787877,,-6.761209964752197,2.974088191986084,-1.5141938924789429
174,17865,-32.30777469404845,236.78676864523501,,-4.470071792602539,2.67301607131958,-1.514045238494873
175,17934,-33.061489782029774,236.31849784389846,,-22.300052642822266,2.619243621826172,-1.5138988494873047
176,18003,-33.829114123551065,235.86487953012767,,5.8755879402160645,3.232560873031616,-1.5137008428573608
177,18072,-34.58591814666591,235.41185050284304,,-8.647003173828125,2.4626471996307373,-1.5135273933410645
178,18141,-35.31705036688122,234.9510890378625,,15.154797554016113,2.6097068786621094,-1.513346552848816
179,18211,-36.03721582526703,234.49081157742202,,-12.41273021697998,3.0448062419891357,-1.5132038593292236
180,18280,-36.73337300982963,234.02395796074225,,0.7794546484947205,2.40936541557312,-1.513047695159912
181,18347,-37.46404772161149,233.58238591356115,,17.834495544433594,2.735553741455078,-1.512905478477478
182,18415,-38.189968877975254,233.14443336444828,,-14.68070125579834,2.4338884353637695,-1.5127990245819092
183,18483,-38.92320532311047,232.7168824884844,,-7.206238269805908,2.4759252071380615,-1.5126785039901733
184,18549,-39.63733469553609,232.28461324750276,,-0.45296838879585266,2.627380847930908,-1.5125470161437988
185,18617,-40.348920234302874,231.85697286145418,,-12.621813774108887,3.270676374435425,-1.512426733970642
186,18682,-41.055810271721334,231.4326673385091,,-8.336119651794434,2.87307071685791,-1.5122861862182617
187,18751,-41.75824291438898,231.01175551729276,,9.40842056274414,2.4199981689453125,-1.5121417045593262
188,18820,-42.44003137107089,230.5851066958624,,11.649861335754395,2.3995885848999023,-1.5120244026184082
189,18883,-43.14629513399624,230.17807751390401,,-33.753597259521484,3.192843437194824,-1.5119324922561646
190,18952,-43.79607331160396,229.74527856077128,,-7.434663772583008,2.645538330078125,-1.511749267578125
191,19021,-44.452486147033476,229.3216291144904,,-2.9782276153564453,2.8975613117218018,-1.5115692615509033
192,19090,-45.131175203249875,228.91590117476144,,6.209739685058594,2.654741048812866,-1.5114002227783203
193,19160,-45.80449098099993,228.51262178187693,,17.639951705932617,3.076747417449951,-1.511259913444519
194,19227,-46.453555088582426,228.10120807311282,,15.23486328125,3.1973800659179688,-1.5111799240112305
195,19296,-47.08456229260407,227.68527572741772,,5.186315059661865,3.1045055389404297,-1.5111255645751953
196,19363,-47.786191029320264,227.31495147917795,,16.72072982788086,4.460071563720703,-1.511084794998169
197,19426,-48.41005335210651,226.90543477413172,,-15.931117057800293,3.8880512714385986,-1.5110667943954468
198,19495,-48.98185922429307,226.47396571511084,,-3.9228322505950928,2.8498761653900146,-1.5110291242599487
199,19564,-49.53744933282155,226.03945423098966,,18.089975357055664,2.0092480182647705,-1.510982871055603
200,19633,-50.08780940459033,225.60727390802214,,1.5631500482559204,2.730048894882202,-1.5109691619873047
201,19703,-50.64014311371594,225.180881672112,,13.24425983428955,2.252760410308838,-1.5109586715698242
202,19773,-51.22185633205081,224.77416218618802,,1.031512975692749,2.309762954711914,-1.5109752416610718
203,19842,-51.75328774079695,224.34702768618325,,1.876785159111023,2.103675127029419,-1.5109939575195312
204,19912,-52.30713299129214,223.93555881758468,,4.258676528930664,1.8416253328323364,-1.511015772819519
205,19983,-53.02816094000608,223.62596030070736,,1.2252373695373535,2.639331579208374,-1.5110443830490112
206,20053,-53.56596519944974,223.21537340131354,,-11.530442237854004,2.520524263381958,-1.5110728740692139
207,20125,-54.18948405485022,222.85531124380057,,-13.82936954498291,2.7399327754974365,-1.5110719203948975
208,20196,-54.900449662575205,222.55415270890336,,21.317075729370117,2.4086310863494873,-1.5110554695129395
209,20266,-55.42521683252713,222.15004551957256,,-5.221953868865967,2.460247755050659,-1.5110660791397095
210,20336,-55.95141563770999,221.75100601105373,,-4.430356502532959,2.058962106704712,-1.5110642910003662
211,20407,-56.581056463015784,221.41299160680038,,-4.968749523162842,3.5610463619232178,-1.5110540390014648
212,20479,-57.235629243604215,221.0947198589736,,31.339195251464844,3.3905606269836426,-1.5110414028167725
213,20552,-57.96960468650557,220.83384412868918,,12.446915626525879,2.6950650215148926,-1.5110644102096558
214,20623,-58.50866984603887,220.45769827538706,,-24.295289993286133,2.4844260215759277,-1.511110544204712
215,20695,-59.29681114565158,220.24639035896354,,14.4833345413208,4.058152198791504,-1.5111004114151
216,20767,-59.961789752576166,219.95219585738184,,20.57526206970215,3.048001527786255,-1.5111045837402344
217,20841,-60.666453719786524,219.6890506820977,,-1.9179102182388306,3.2925515174865723,-1.5111289024353027
218,20915,-61.46607972214578,219.50088377942225,,23.781530380249023,5.022286891937256,-1.511149525642395
219,21005,-62.0668956850244,219.17875961832942,,25.42525291442871,3.251614570617676,-1.511186122894287
220,21078,-62.838805485973715,218.97821371362772,,-32.8895263671875,3.846987247467041,-1.5112345218658447
221,21152,-63.64100464412496,218.80598329438186,,-6.1829962730407715,5.447590351104736,-1.5112435817718506
222,21227,-64.39441457343506,218.5997389438203,,-0.16546761989593506,3.7766244411468506,-1.511251449584961
223,21322,-65.00606357724138,218.29936550945237,,49.373538970947266,3.285254716873169,-1.5112578868865967
224,21427,-65.57255988357095,217.9757644840106,,40.95848846435547,4.719832420349121,-1.5112897157669067
225,21514,-66.25023276810005,217.7271984976896,,18.741443634033203,4.220033168792725,-1.5113368034362793
226,21594,-66.95522776620584,217.5021948815581,,-23.509716033935547,3.6374294757843018,-1.5113911628723145
227,21683,-67.5851807900714,217.22911641560776,,-0.29591143131256104,3.2759225368499756,-1.5114201307296753
228,21856,-67.75053046644953,216.76652937808382,,121.56581115722656,5.262182712554932,-1.5114445686340332
229,22010,-68.1056785057517,216.3591905649873,,-78.321044921875,4.6269307136535645,-1.5114907026290894
230,22179,-68.34998525634126,215.9199851774567,,57.734375,6.227200984954834,-1.5115094184875488
231,22424,-65.84547390138403,218.77456050164548,,-212.77598571777344,2.7059412002563477,-1.5115382671356201
232,22872,-62.16708038735985,225.3476624740994,,-283.8029479980469,2.7307822704315186,-1.511541485786438
233,23053,-60.107625846402094,227.04100121344135,,-148.0104217529297,1.8383978605270386,-1.511534571647644
234,23232,-58.071524527274875,228.67723405117,,-174.08499145507812,2.216127395629883,-1.5115021467208862
235,23417,-56.01126840413384,230.35625046278722,,-171.084716796875,2.853123188018799,-1.5114469528198242
236,23516,-54.50857851594472,231.0190527470599,,-91.45669555664062,2.5307188034057617,-1.5113753080368042
237,23646,-52.82622006839497,231.97536843025125,,-82.32067108154297,2.4576942920684814,-1.511307716369629
238,23769,-51.20289282338335,232.83257646886767,,-153.552001953125,2.290592670440674,-1.5112690925598145
239,23862,-49.777776099085735,233.38284488887913,,-57.37322235107422,2.6264822483062744,-1.511193871498108
240,23960,-48.333079465509535,233.96459692155221,,-106.03438568115234,2.4930038452148438,-1.5111653804779053
241,24050,-46.977765615358315,234.42087831353018,,-91.41670989990234,2.5330681800842285,-1.5111188888549805
242,24136,-45.67281067213558,234.8115622129021,,-108.66584014892578,2.5630922317504883,-1.511065125465393
243,24225,-44.36007977456583,235.2160713035617,,-50.27342224121094,2.6913328170776367,-1.5109853744506836
244,24316,-43.042548371758784,235.6303733909806,,-85.82697296142578,2.489617347717285,-1.5110443830490112
245,24403,-41.76887031880058,235.98916119688306,,-69.48355865478516,2.6329660415649414,-1.5110920667648315
246,24490,-40.48862350308972,236.36002477578003,,-74.19258880615234,2.5383856296539307,-1.5111455917358398
247,24575,-39.24960154151843,236.68024015485057,,-96.28468322753906,2.4523799419403076,-1.511212944984436
248,24662,-37.99742897453583,237.02096773093564,,-76.7750015258789,2.4982590675354004,-1.5112382173538208
249,24751,-36.74027112442951,237.3715894708456,,-91.06787872314453,2.456401824951172,-1.5112627744674683
250,24836,-35.53391545979604,237.65996424592157,,-73.06465911865234,2.461106300354004,-1.5112667083740234
251,24924,-34.30069783430015,237.9862099252489,,-98.08612823486328,2.408275842666626,-1.5112762451171875
252,25009,-33.111966636792346,238.25903536028434,,-76.92000579833984,2.338273525238037,-1.5112627744674683
253,25096,-31.903670462971675,238.560067598655,,-106.39862823486328,2.2921855449676514,-1.51124906539917
254,25178,-30.78078981221062,238.758968397098,,-76.777099609375,2.5474252700805664,-1.5112007856369019
255,25260,-29.663066260483063,238.95526017442285,,-60.80434036254883,2.57635760307312,-1.5111501216888428
256,25346,-28.5078003448125,239.20055187908181,,-60.683921813964844,2.4525184631347656,-1.511157512664795
257,25432,-27.350006846153487,239.4523637648532,,-100.85894775390625,2.4005343914031982,-1.511193871498108
258,25514,-26.26046842491419,239.62528986930496,,-83.24627685546875,2.3215713500976562,-1.5112007856369019
259,25597,-25.15920934766562,239.815501344623,,-63.808349609375,2.499547004699707,-1.5111868381500244
260,25681,-24.0602323169653,240.00642509887578,,-74.38079833984375,2.3058645725250244,-1.511196494102478
261,25763,-22.99583570337775,240.16025286546113,,-70.8669662475586,2.384394407272339,-1.511194109916687
262,25849,-21.880589605277237,240.37768410230535,,-95.35658264160156,2.1891937255859375,-1.5111857652664185
263,25930,-20.845273036186242,240.50480747817758,,-35.02177810668945,2.2789688110351562,-1.5111548900604248
264,26018,-19.723938230008198,240.73669399261144,,-75.8486557006836,2.3795409202575684,-1.5111720561981201
265,26100,-18.68661929707234,240.8724412981537,,-77.74185180664062,2.250347137451172,-1.5111799240112305
266,26184,-17.632333186023477,241.0310499104904,,-64.70246124267578,2.173759937286377,-1.5111730098724365
267,26268,-16.58938269236477,241.17984885611892,,-60.05039596557617,2.243497371673584,-1.5111665725708008
268,26350,-15.585457141405891,241.28774548963932,,-59.98542022705078,2.4339003562927246,-1.5111747980117798
269,26433,-14.56464610108763,241.41792915442602,,-62.907562255859375,2.1971967220306396,-1.511193871498108
270,26513,-13.597252889310855,241.49223284404144,,-26.43254280090332,2.26132869720459,-1.511210322380066
271,26594,-12.624212716743237,241.57594882433816,,-51.298545837402344,2.1792166233062744,-1.5112851858139038
272,26677,-11.632383187326816,241.68362340750227,,-76.18331146240234,2.275425910949707,-1.5113794803619385
273,26757,-10.687880722752833,241.74296537153717,,-49.00236511230469,2.2781293392181396,-1.5114187002182007
274,26839,-9.732295737039367,241.81742248796303,,-80.79337310791016,2.2664735317230225,-1.5114651918411255
275,26917,-8.84000549754552,241.82882554963658,,-57.39741516113281,2.164133071899414,-1.511476993560791
276,26995,-7.943285333204022,241.84793149798807,,-47.13182830810547,2.1336803436279297,-1.5114840269088745
277,27073,-7.089041941725016,241.82777173203667,,-77.83845520019531,2.1958699226379395,-1.5115067958831787
278,27151,-6.2510223469214825,241.79503663095562,,-71.93897247314453,2.42230486869812,-1.5114907026290894
