episode,timestep,mean_reward,std_reward,steps_to_1000_return,actor_loss,critic_loss,entropy
45,4585,-50.50680275593471,174.80297224264592,,-4.119821071624756,1.1108318567276,-1.5474740266799927
46,4671,-54.04123930035107,174.51065122656513,,-20.906131744384766,1.1468298435211182,-1.5471646785736084
47,4750,-57.734927831036764,174.45229733869334,,-9.98095417022705,1.0536280870437622,-1.5467860698699951
48,4874,-59.75424294457284,173.17973150721704,,-32.43885803222656,1.3348697423934937,-1.546410322189331
49,4953,-62.920199861042086,172.80124795910422,,5.201443195343018,1.030719518661499,-1.5459705591201782
50,5031,-65.99477669410632,172.41306210005578,,-10.562142372131348,1.2401219606399536,-1.545587420463562
51,5108,-68.56570188643919,171.67958200880068,,-6.023976802825928,1.2027003765106201,-1.545206069946289
52,5181,-70.1621187324568,170.40260972098687,,-3.714503526687622,1.0548253059387207,-1.5448334217071533
53,5265,-72.7057827217368,169.78113063772173,,1.5772391557693481,1.3488683700561523,-1.5444903373718262
54,5342,-75.01278572637673,169.03817393253752,,-7.035497665405273,1.0372933149337769,-1.5441826581954956
55,5425,-76.52666552757458,167.86344940315885,,-21.256601333618164,1.0901780128479004,-1.5438661575317383
56,5501,-78.62013314617899,167.08081871657336,,-25.40043067932129,1.2617974281311035,-1.543515682220459
57,5575,-80.0914721216651,165.97432496219923,,16.711406707763672,1.3539295196533203,-1.5431392192840576
58,5648,-81.3255031774371,164.80085410983375,,-0.2776623070240021,1.1490129232406616,-1.5428522825241089
59,5723,-83.31715431815626,164.10076520073585,,-13.911751747131348,1.4104360342025757,-1.5425820350646973
60,5799,-85.18935326452403,163.3617031577515,,-20.91803550720215,1.208103895187378,-1.5423004627227783
61,5875,-86.80610428091269,162.50042009546686,,-10.413884162902832,1.0816421508789062,-1.541985034942627
62,5951,-88.32014322247308,161.61778435535106,,0.41121068596839905,1.103572964668274,-1.541676640510559
63,6024,-89.36503376049649,160.54093409348795,,-17.920438766479492,1.2424111366271973,-1.5413968563079834
64,6099,-90.76432715604203,159.66852433571634,,-3.8031318187713623,1.2971018552780151,-1.5410685539245605
65,6175,-92.42465509269421,158.99135129419236,,1.96807861328125,1.5703275203704834,-1.540758490562439
66,6249,-93.61237011001315,158.07257622454716,,-2.3558948040008545,1.4504467248916626,-1.5404871702194214
67,6325,-94.96911364769265,157.27520357863904,,-18.53799057006836,1.5042078495025635,-1.5402320623397827
68,6398,-95.81315533066166,156.2672828397011,,6.784533977508545,1.3195065259933472,-1.539952039718628
69,6472,-97.00540458334909,155.44200712280562,,-6.141097068786621,1.599163293838501,-1.5397155284881592
70,6548,-98.50216398415778,154.82772026385416,,-17.607393264770508,1.2431771755218506,-1.539489507675171
71,6621,-99.28848646126498,153.87422033056276,,5.158192157745361,1.1507587432861328,-1.5392608642578125
72,6694,-100.4737269076711,153.12793693580727,,-10.625371932983398,1.5832068920135498,-1.5390700101852417
73,6767,-101.45869548822606,152.3049870262483,,-9.917547225952148,1.15473210811615,-1.5388768911361694
74,6841,-102.38361851692545,151.47867477187918,,12.277074813842773,1.843515157699585,-1.5386695861816406
75,6915,-103.29533454799883,150.66969101806845,,2.8843274116516113,1.315045714378357,-1.5385054349899292
76,6988,-104.06858067734717,149.824887651664,,4.153262138366699,1.6761188507080078,-1.5383764505386353
77,7061,-104.76883575728323,148.97395131612987,,1.5508898496627808,1.3446632623672485,-1.5382699966430664
78,7135,-105.41148688910324,148.12329497074603,,-1.8999813795089722,1.2152845859527588,-1.5381888151168823
79,7206,-106.23726171539293,147.36339792765628,,-0.276435524225235,1.7550606727600098,-1.5381191968917847
80,7280,-106.94971413144708,146.5763313016161,,-22.902751922607422,1.2493475675582886,-1.5380609035491943
81,7351,-107.3901371712824,145.72198345087082,,4.077856540679932,1.334507942199707,-1.5379509925842285
82,7424,-108.03490667035135,144.94691529368782,,-4.265932559967041,1.7158401012420654,-1.5378632545471191
83,7497,-108.65263169202646,144.17964609289905,,-15.402594566345215,1.7157087326049805,-1.5377833843231201
84,7570,-109.18546673351518,143.40105189647477,,5.382556915283203,1.4176162481307983,-1.5376806259155273
85,7641,-109.80651528412551,142.66861185934326,,-16.260473251342773,1.7430834770202637,-1.5376086235046387
86,7713,-110.22668875121377,141.88960818006677,,24.39798927307129,1.7216747999191284,-1.5374948978424072
87,7785,-110.63533293052653,141.1226847802864,,23.043947219848633,1.4162229299545288,-1.537436842918396
88,7857,-111.03270484574436,140.3675036155041,,-9.110552787780762,1.758797526359558,-1.537457823753357
89,7929,-111.42166801676224,139.6243795694063,,-3.195242404937744,2.0062475204467773,-1.5374600887298584
90,8005,-112.27655220243585,139.08055299716037,,1.7231764793395996,1.9721750020980835,-1.5374600887298584
91,8079,-112.91593415572025,138.44720372686587,,-12.284811019897461,2.000854015350342,-1.537473201751709
92,8153,-113.49079603888795,137.80187537765968,,-9.517826080322266,1.3273439407348633,-1.5374703407287598
93,8226,-113.87943740694645,137.1096863796119,,-7.237814426422119,2.0194897651672363,-1.5374531745910645
94,8300,-114.31794021565094,136.44397572836553,,-24.059797286987305,1.8110054731369019,-1.5374234914779663
95,8366,-114.96209490695807,135.86756214511004,,19.466773986816406,2.2444541454315186,-1.5373125076293945
96,8438,-115.28198146024067,135.19402330773974,,-11.267495155334473,1.6696630716323853,-1.537245750427246
97,8511,-115.6873407749291,134.55397147587107,,-9.79155158996582,1.8285330533981323,-1.5371649265289307
98,8585,-116.12170619640061,133.9340508916074,,-8.46728801727295,1.8902983665466309,-1.5370702743530273
99,8659,-116.50431528753916,133.3097180555799,,-20.19064712524414,1.3151905536651611,-1.536967158317566
100,8729,-116.88107148226416,132.69445616367594,,-16.0307559967041,2.0828495025634766,-1.5368365049362183
101,8802,-117.14726551891118,132.0627494205252,,-9.418692588806152,1.4208745956420898,-1.5366979837417603
102,8875,-117.4888506727056,131.45861907222175,,14.033821105957031,1.9902324676513672,-1.5365407466888428
103,8948,-117.8435962396877,130.86796545360104,,7.445047855377197,1.874632477760315,-1.5364353656768799
104,9022,-118.40488132951427,130.36179057725607,,13.636205673217773,1.8168929815292358,-1.536355972290039
105,9096,-118.90186622577623,129.83849324156307,,-3.0391623973846436,1.7291265726089478,-1.5363062620162964
106,9170,-119.32353387807483,129.296812205456,,25.89156723022461,1.6983351707458496,-1.5362714529037476
107,9243,-119.60773254543996,128.72446264089155,,2.776921510696411,1.8070818185806274,-1.536287784576416
108,9316,-120.14053992826513,128.24561213034755,,-11.567065238952637,2.0656700134277344,-1.5363177061080933
109,9388,-120.42646957710278,127.69055298905984,,-19.200929641723633,1.9921010732650757,-1.536340355873108
110,9465,-121.02302960159207,127.26131582778984,,4.699117183685303,1.9103866815567017,-1.5363125801086426
111,9539,-121.4550989348255,126.76779105410151,,8.934292793273926,1.8333868980407715,-1.5363147258758545
112,9615,-122.15916950394363,126.41841029337128,,-3.5756912231445312,1.7443876266479492,-1.536360502243042
113,9691,-122.82586295824694,126.05540854234872,,-2.4203810691833496,1.9849932193756104,-1.536415457725525
114,9764,-123.1416210893499,125.54619395749668,,8.300864219665527,1.6636320352554321,-1.5364824533462524
115,9839,-123.57423837694179,125.0844645008726,,1.1827245950698853,1.951762080192566,-1.5366203784942627
116,9914,-124.0414969336689,124.6448992169739,,-45.9304084777832,2.8815722465515137,-1.5367624759674072
117,9993,-124.66503945142883,124.29265058063467,,-61.521541595458984,2.8989386558532715,-1.5368293523788452
118,10070,-125.37245188081128,124.00118023620048,,-1.9220290184020996,1.8989084959030151,-1.5367927551269531
119,10146,-125.93405761609618,123.62967877697581,,5.706057071685791,3.2363510131835938,-1.5367769002914429
120,10221,-126.39985127739483,123.21829009254762,,-25.54932403564453,2.6122310161590576,-1.5367836952209473
121,10297,-127.0304821438421,122.9023726380133,,-9.749344825744629,2.694780111312866,-1.5367751121520996
122,10375,-127.72106242991624,122.6331391480041,,-25.519351959228516,1.9078410863876343,-1.536770224571228
123,10452,-128.40107387027555,122.36434996761028,,-9.323994636535645,2.0547749996185303,-1.5367449522018433
124,10530,-129.04613443920493,122.07974669687158,,-26.31553077697754,1.9780184030532837,-1.5367343425750732
125,10607,-129.7551249882343,121.84649202735282,,-55.55500030517578,2.7552878856658936,-1.5367093086242676
126,10684,-130.52677124036882,121.66826808964966,,-9.263907432556152,2.1819684505462646,-1.5366429090499878
127,10761,-131.22557663689665,121.44190602091955,,-11.682174682617188,2.2989189624786377,-1.5365986824035645
128,10861,-131.67321825039483,121.07173643789022,,-43.69031524658203,3.2408571243286133,-1.5365663766860962
129,10946,-132.28298238196257,120.79870280237381,,-32.071441650390625,2.070509195327759,-1.5365209579467773
130,11023,-133.0077546571809,120.61443101205367,,-19.42699432373047,2.158630132675171,-1.5364640951156616
131,11136,-133.32341504663165,120.20708023997501,,-58.17816162109375,2.2292518615722656,-1.5364160537719727
132,11267,-133.42799360884334,119.75686661252304,,-52.7503547668457,3.5418620109558105,-1.5363329648971558
133,11379,-133.717029442436,119.35200971396334,,-58.31020736694336,2.139309883117676,-1.536231517791748
134,11562,-133.26939953731534,119.0178412215752,,-143.66065979003906,3.380490303039551,-1.5360960960388184
135,11935,-131.12535958105946,121.14579794502167,,-367.69097900390625,3.7482852935791016,-1.5359174013137817
136,12358,-124.58899888071704,142.60481012140949,,-380.2453918457031,2.0337929725646973,-1.5356473922729492
137,12829,-117.70328289499997,163.20500133726412,,-560.1766967773438,2.4691121578216553,-1.5353374481201172
138,13163,-112.2400096858096,174.73393034157976,,-248.21414184570312,1.5494158267974854,-1.5349736213684082
139,13512,-106.70547478520571,185.84773522425868,,-299.2904968261719,1.7364253997802734,-1.5346132516860962
140,13791,-101.99474531330252,193.33188034004039,,-230.36012268066406,1.532249093055725,-1.5342330932617188
141,14040,-97.60246185470903,199.5320296972893,,-267.5920104980469,2.098282814025879,-1.5338335037231445
142,14214,-94.02648021538016,203.3118671371942,,-218.12710571289062,2.047687530517578,-1.5334275960922241
143,14399,-90.35910001969654,207.25951987178547,,-160.6466522216797,1.7207831144332886,-1.5329774618148804
144,14596,-86.66788336306041,211.20271302289183,,-193.90164184570312,1.6496144533157349,-1.532533049583435
145,14767,-83.2603169930514,214.40851567564036,,-137.51931762695312,1.814087152481079,-1.5320743322372437
146,14933,-79.96037029807749,217.33646872834552,,-165.13796997070312,1.7723190784454346,-1.5316568613052368
147,15093,-76.7569061253078,220.02747970895103,,-150.54763793945312,1.980265498161316,-1.5312488079071045
148,15261,-73.52054336317653,222.7659479272892,,-125.28177642822266,1.816778540611267,-1.5308456420898438
149,15417,-70.41189610867136,225.21510136594355,,-148.3793182373047,1.9055572748184204,-1.5304994583129883
150,15587,-67.31013856511491,227.633939362542,,-163.85179138183594,1.923833966255188,-1.5301618576049805
151,15727,-64.49770904165081,229.47878766878554,,-139.12925720214844,2.1192967891693115,-1.5298182964324951
152,15896,-61.41957412712631,231.8291943163242,,-160.2115020751953,1.8074499368667603,-1.5294841527938843
153,16032,-58.6667598667838,233.54947274920363,,-122.12677001953125,2.0179433822631836,-1.5291459560394287
154,16205,-55.630387741080696,235.80024939879894,,-170.2952423095703,1.7676178216934204,-1.5288337469100952
155,16347,-52.88950142768761,237.48674720545677,,-141.3930206298828,1.8562381267547607,-1.5285117626190186
156,16501,-50.0902266668439,239.2759651499914,,-127.55603790283203,1.8423566818237305,-1.5281834602355957
157,16641,-47.480021633582254,240.73049943354144,,-113.79047393798828,1.8944941759109497,-1.5278775691986084
158,16760,-45.06853637441747,241.86233642440416,,-105.01152038574219,2.1302731037139893,-1.527605414390564
159,16872,-42.7528460488679,242.8512802002305,,-88.13855743408203,2.1829895973205566,-1.5273593664169312
160,17006,-40.33187011137252,244.00831632742955,,-87.33063507080078,1.9519336223602295,-1.5271676778793335
161,17160,-37.701832607240966,245.51370628356054,,-115.04460144042969,1.7982330322265625,-1.5270599126815796
162,17266,-35.535656818528615,246.2932458979822,,-67.87713623046875,2.2444493770599365,-1.5269769430160522
163,17387,-33.275925463339256,247.21538788690978,,-88.31188201904297,2.12081241607666,-1.5269368886947632
164,17511,-30.998220991350337,248.17015669929853,,-74.96234130859375,2.0003867149353027,-1.52691650390625
165,17644,-28.686762313153537,249.18143880398384,,-77.07630157470703,1.9943281412124634,-1.5269711017608643
166,17755,-26.552579207789847,249.93774549213123,,-101.84542846679688,2.166633367538452,-1.5271437168121338
167,17877,-24.369863302997196,250.77016724465045,,-97.82696533203125,2.0377447605133057,-1.5272897481918335
168,18010,-22.16268857129017,251.64442744624287,,-105.080078125,2.0426197052001953,-1.5274238586425781
169,18128,-20.091682629618226,252.33069022870956,,-68.89173126220703,2.1470561027526855,-1.5275437831878662
170,18240,-18.11417217635021,252.89746102079394,,-114.05705261230469,2.148362636566162,-1.5277135372161865
171,18349,-16.173184431946623,253.42369895760166,,-85.38434600830078,2.123927116394043,-1.5278300046920776
172,18498,-13.91403051397802,254.4070048293978,,-97.2351303100586,1.8148324489593506,-1.5279426574707031
173,18628,-11.860701197815127,255.0960268172355,,-86.98133087158203,1.9993089437484741,-1.5280637741088867
174,18751,-9.860497258624962,255.71886051598767,,-88.93912506103516,2.0463616847991943,-1.528181791305542
175,18890,-7.74894994828599,256.50393418580495,,-125.25679779052734,1.8998240232467651,-1.5282937288284302
176,19014,-5.782133098243414,257.09414943646544,,-79.22608184814453,1.9881296157836914,-1.5283615589141846
177,19158,-3.6528014144062935,257.9185209101216,,-74.5184097290039,1.9248517751693726,-1.528450608253479
178,19298,-1.6402087809374177,258.58303924458613,,-69.21736145019531,1.9925957918167114,-1.5286062955856323
179,19434,0.35160977229201074,259.22543542665915,,-140.7640838623047,1.9177889823913574,-1.52878999710083
180,19592,2.551634602442199,260.17471950759295,,-69.76565551757812,1.6700042486190796,-1.5288524627685547
181,19757,4.737087885371568,261.1065280148199,,-86.82530975341797,1.7392152547836304,-1.5289514064788818
182,19928,6.930031459608442,262.0542910152343,,-94.42780303955078,1.8729552030563354,-1.5290569067001343
183,20062,8.814447527601821,262.5709018436054,,-141.70489501953125,2.1745309829711914,-1.5291626453399658
184,20264,11.219594297273805,263.8700275648359,,-141.97190856933594,1.702350378036499,-1.5291860103607178
185,20433,13.364150231605409,264.75888139509647,,-140.89686584472656,1.7424511909484863,-1.5291813611984253
186,20643,15.794835662303456,266.1079125422951,,-170.7115020751953,1.6302134990692139,-1.5291393995285034
187,20942,18.881346381886754,268.7130025283071,,-176.5592041015625,1.499245047569275,-1.5290416479110718
188,21194,21.54286398145817,270.4574773493918,,-127.69434356689453,1.6653825044631958,-1.5289334058761597
189,21466,24.30868603185757,272.39379884008366,,-146.02462768554688,1.8655580282211304,-1.5288289785385132
190,21840,27.846163676200884,275.9944967500467,,-162.85284423828125,1.6133501529693604,-1.5287187099456787
191,22181,31.137320126439754,278.98418586703593,,-159.5446319580078,1.6142925024032593,-1.52861487865448
192,22681,34.492887633573766,282.0947149571339,,-230.18942260742188,1.9303267002105713,-1.5285147428512573
193,22968,34.25927550816142,281.3815705655036,,12.784143447875977,1.6759984493255615,-1.528395175933838
194,23269,34.22701510499254,280.6557812099352,,20.66203498840332,2.10526967048645,-1.5282905101776123
195,23433,33.333155512548245,280.2119445248319,,28.04822540283203,1.6753451824188232,-1.5281985998153687
196,23630,32.711101908650505,279.6311560846,,4.462573528289795,1.7900623083114624,-1.5281141996383667
197,23800,31.82700170538935,279.1950246888298,,7.164492130279541,1.9312936067581177,-1.528022289276123
198,23923,30.69372676582084,278.9429782620428,,55.90157699584961,1.8389530181884766,-1.5279133319854736
199,24048,29.52802407586245,278.7243064718095,,-4.467162609100342,2.057932138442993,-1.5278420448303223
200,24168,28.44671128108095,278.44475404965294,,-4.309071063995361,1.67154061794281,-1.5277272462844849
201,24280,27.345571265265026,278.18744429462754,,37.5720329284668,2.0155577659606934,-1.5275768041610718
202,24386,26.221436149621795,277.95529069520245,,10.847981452941895,2.0331764221191406,-1.5274579524993896
203,24475,25.0091722226637,277.8046303509381,,41.108367919921875,2.2054617404937744,-1.5273303985595703
204,24603,24.11669020562372,277.41448448256153,,34.36280822753906,1.7803220748901367,-1.5272536277770996
205,24693,22.97065867873894,277.22070385152665,,6.745195388793945,2.010470390319824,-1.5271937847137451
206,24773,21.756027203568063,277.0932993822154,,22.879926681518555,2.460502862930298,-1.5271193981170654
207,24856,20.53657993809045,276.9767281912786,,2.7349133491516113,2.322063684463501,-1.5270702838897705
208,24936,19.33431575530237,276.85101846414034,,5.41680908203125,2.19687819480896,-1.5270155668258667
209,25017,18.135929406631547,276.72815511142966,,4.3089213371276855,2.3111093044281006,-1.5269569158554077
210,25100,16.990807608433535,276.5644137694477,,21.49537467956543,2.2747576236724854,-1.5268924236297607
211,25183,15.842622794398853,276.4095189092937,,13.741043090820312,2.2920408248901367,-1.5268595218658447
212,25261,14.702025878766777,276.2541169697208,,-19.216623306274414,2.3353495597839355,-1.5268356800079346
213,25338,13.594791644073448,276.07598523228967,,-27.096755981445312,2.2231733798980713,-1.5267730951309204
214,25416,12.481921807532595,275.9086571024052,,-12.380897521972656,2.41320538520813,-1.5265991687774658
215,25495,11.355611795137808,275.75893358928687,,-0.1628137081861496,2.5356452465057373,-1.5263991355895996
216,25573,10.270501148063936,275.5795594328832,,-7.33910608291626,2.296618938446045,-1.52621328830719
217,25651,9.178243007263786,275.4120818165523,,24.13149070739746,2.6585261821746826,-1.526031494140625
218,25729,8.08771779051537,275.2488636212453,,3.6157114505767822,2.464414358139038,-1.525891661643982
219,25806,7.023571911795111,275.06882159503846,,4.690913200378418,2.40878963470459,-1.5257705450057983
220,25884,5.972563858208659,274.88333136906,,-10.237720489501953,2.495483636856079,-1.5256681442260742
221,25962,4.917322103758906,274.70696991502757,,0.659437894821167,2.3339600563049316,-1.5255664587020874
222,26040,3.9067088567818566,274.4990122099153,,0.212358295917511,2.4946532249450684,-1.5254788398742676
223,26119,2.8800788297672635,274.3096750087876,,2.5965700149536133,2.2775795459747314,-1.5254027843475342
224,26198,1.8706192175266747,274.1115065174808,,4.155910968780518,2.406151056289673,-1.5253403186798096
225,26276,0.9268006585405804,273.86623193885185,,-22.7611026763916,2.491657018661499,-1.5252962112426758
226,26355,-0.05809304140683731,273.6587219420216,,-9.621296882629395,2.4471981525421143,-1.525245189666748
227,26434,-1.0302313896584039,273.4461010024244,,9.824202537536621,2.5590317249298096,-1.5251859426498413
228,26512,-1.9841384133579323,273.22403897091505,,-15.902687072753906,2.452688455581665,-1.5251455307006836
229,26592,-2.968276290372247,273.03152047099803,,-25.100894927978516,2.4505016803741455,-1.5250964164733887
230,26671,-3.92747874977578,272.8237399716236,,13.654898643493652,2.5812110900878906,-1.525017499923706
231,26749,-4.845267422642248,272.58817013883436,,1.3415666818618774,2.4645063877105713,-1.5249814987182617
232,26825,-5.657969067984172,272.28037956300034,,-6.971620082855225,2.5241808891296387,-1.5249627828598022
233,26904,-6.589428582427232,272.06563425828233,,-5.435338497161865,2.4434032440185547,-1.5249505043029785
234,26981,-7.456306418110473,271.80596016931,,-15.59724235534668,2.6461915969848633,-1.5249416828155518
235,27059,-8.351215144230755,271.57228336846964,,4.515439987182617,2.5822384357452393,-1.5249109268188477
236,27136,-9.206264506044805,271.3131206338262,,0.15990625321865082,2.596597671508789,-1.524911880493164
237,27213,-10.050196332335975,271.0503632802031,,-26.5058650970459,2.559422731399536,-1.5249208211898804
238,27289,-10.855704475305464,270.7644455590151,,63.38260269165039,2.7337515354156494,-1.5249030590057373
239,27366,-11.691986906529214,270.50523852718965,,-26.40073585510254,2.819648027420044,-1.524923324584961
240,27442,-12.500630517344325,270.2304190747277,,-28.755517959594727,2.607807159423828,-1.5249160528182983
241,27521,-13.357479263409212,269.9957014480295,,-6.447325706481934,2.7511990070343018,-1.5248527526855469
242,27596,-14.111488437722313,269.69142443345936,,3.0912749767303467,2.7317252159118652,-1.5247994661331177
243,27674,-14.944483937411261,269.4477111949326,,-14.501134872436523,2.7154948711395264,-1.5247693061828613
244,27747,-15.64183360089342,269.1146403806585,,-21.048105239868164,2.6966967582702637,-1.5247353315353394
245,27819,-16.305841387823648,268.7650795759604,,-4.1107964515686035,3.025548219680786,-1.5246915817260742
246,27893,-17.014336993511957,268.4474116347359,,-45.86375427246094,2.9028685092926025,-1.5246567726135254
247,27968,-17.632790199811218,268.07899364014884,,-3.732931137084961,2.6355559825897217,-1.5245436429977417
248,28044,-18.379429995268847,267.79518014263374,,-31.80552101135254,2.7343783378601074,-1.5244498252868652
249,28119,-19.092734819397926,267.4928649007317,,-10.005146026611328,2.956413745880127,-1.5243339538574219
250,28196,-19.855920216171317,267.22884121520656,,-12.541138648986816,2.7607219219207764,-1.524229645729065
251,28272,-20.586444718980815,266.9459928584056,,-36.51274490356445,3.0263023376464844,-1.5241353511810303
252,28347,-21.28461973135764,266.64533413032404,,-12.546080589294434,2.920677423477173,-1.524021863937378
253,28424,-22.021349394198804,266.374709359292,,-9.022408485412598,2.861272096633911,-1.5239167213439941
254,28501,-22.7597118227462,266.10912007333104,,-16.722368240356445,2.8874614238739014,-1.5238274335861206
255,28578,-23.48395732515707,265.8375304361818,,-26.024860382080078,2.7742207050323486,-1.5237400531768799
256,28652,-24.147560430759974,265.52934603958505,,14.654180526733398,2.944003105163574,-1.5236328840255737
257,28728,-24.855642190894166,265.2543026354711,,-0.1356966644525528,2.9021246433258057,-1.5235648155212402
258,28807,-25.609508286159727,265.0154508889573,,-10.653056144714355,2.755748748779297,-1.5235109329223633
259,28885,-26.340169339844486,264.76358494629375,,-33.55693435668945,2.9914298057556152,-1.5234627723693848
260,28964,-27.08786058985551,264.5277554416087,,13.278461456298828,2.771517276763916,-1.5233869552612305
261,29043,-27.83568833883846,264.29573257023037,,-28.11410140991211,2.8630521297454834,-1.523334264755249
262,29122,-28.58778073699447,264.0705502139143,,-42.90220642089844,2.8513262271881104,-1.5232651233673096
263,29201,-29.33098545240506,263.84242756498,,-7.212160587310791,2.9537482261657715,-1.523141622543335
264,29278,-29.99944502419698,263.5652861827044,,-5.869762420654297,2.9517977237701416,-1.523032307624817
265,29357,-30.738355202134382,263.3413424415617,,-3.4188716411590576,2.9612767696380615,-1.522937536239624
266,29435,-31.4389774991426,263.09320469311837,,0.10393469780683517,3.077268600463867,-1.5228681564331055
267,29514,-32.15755724266316,262.86144963239377,,22.44092559814453,3.0432276725769043,-1.5228265523910522
268,29592,-32.88167106000316,262.63723893926897,,-31.735376358032227,3.1115784645080566,-1.5228071212768555
269,29671,-33.58654398936745,262.40245613521023,,21.470077514648438,3.171053647994995,-1.5227726697921753
270,29750,-34.28854526932698,262.16901999521986,,-22.697582244873047,3.140817165374756,-1.5227750539779663
271,29828,-35.016053410630484,261.9577668615837,,0.5504487156867981,3.202627658843994,-1.5227636098861694
272,29909,-35.73158763293506,261.74096814580224,,-6.415174961090088,3.1276144981384277,-1.5227699279785156
273,29994,-36.41960397569697,261.50744503883175,,22.470096588134766,3.0969228744506836,-1.5227826833724976
274,30076,-37.12720839800332,261.2915068296646,,-37.99320983886719,3.2914130687713623,-1.5228362083435059
275,30161,-37.842652646130325,261.084727514752,,-15.654565811157227,3.189140558242798,-1.5228580236434937
276,30241,-38.56559776411926,260.8869258980423,,-25.81729507446289,3.1522343158721924,-1.5228770971298218
277,30324,-39.283081566550564,260.6882372988896,,-25.079551696777344,3.130215883255005,-1.5228829383850098
278,30412,-39.94039083508667,260.448808618161,,-38.74281311035156,2.952306032180786,-1.522877812385559
