episode,timestep,mean_reward,std_reward,steps_to_1000_return,policy_loss,entropy
72,1152,8.433787900735656,1.0074530993043882,,0.0,3.9776213616132736
73,1168,8.433122796801094,1.0005448575012235,,0.0,3.976341173052788
74,1184,8.432166498790822,0.9937950127657269,,0.0,4.80660642683506
75,1200,8.426316315272315,0.9884294466098933,,0.0,3.782718062400818
76,1216,8.42194288879439,0.982635292122099,,0.0,4.460776835680008
77,1232,8.420578642141976,0.9763061346395789,,0.0,3.889062136411667
78,1249,8.435358545337834,0.9786591846808184,,0.0,4.073543955298031
79,1265,8.438072508795027,0.9727407657707597,,0.0,4.409154638648033
80,1281,8.430467301721016,0.9690026236916635,,0.0,3.9482385218143463
81,1297,8.432049080531257,0.9631064701123345,,0.0,3.924661472439766
82,1313,8.432489529755587,0.9572240633587574,,0.0,4.139818802475929
83,1329,8.43553165964275,0.9518388981652618,,0.0,4.108955428004265
84,1345,8.42702308712492,0.9493263179654855,,0.0,4.269525110721588
85,1361,8.419588028660739,0.9461825364512483,,0.0,4.132359549403191
86,1377,8.40972650165679,0.9450489944220719,,0.0,4.331068575382233
87,1393,8.402879581042253,0.9417449707750676,,0.0,4.210078030824661
88,1409,8.388021185177932,0.9465793812846425,,0.0,4.3220503479242325
89,1425,8.381329428735997,0.9433374654852842,,0.0,4.190219655632973
90,1441,8.379966153733083,0.9381702214784651,,0.0,4.01849040389061
91,1457,8.378495722706834,0.9331054788452076,,0.0,4.149941399693489
92,1473,8.377013269210057,0.9281281409423092,,0.0,4.478221908211708
93,1489,8.371948605233298,0.924402034325149,,0.0,4.177009537816048
94,1505,8.367073049822721,0.9206732313308602,,0.0,4.48997788131237
95,1521,8.358720413503715,0.9193882396208133,,0.0,4.349001333117485
96,1537,8.340262762029745,0.9321131129315738,,0.0,4.018353179097176
97,1553,8.33135501064598,0.931394227095981,,0.0,4.320033669471741
98,1569,8.33444999600367,0.9271312587764299,,0.0,3.591674283146858
99,1585,8.330536858748216,0.9232499449390642,,0.0,4.638017654418945
100,1601,8.31488390173204,0.9317312098955155,,0.0,4.93130798637867
101,1617,8.308956435778759,0.9290001372756292,,0.0,4.1640040427446365
102,1633,8.311670400375881,0.9248372788065674,,0.0,4.715437635779381
103,1649,8.305514308846984,0.9224345055653359,,0.0,3.7386868000030518
104,1665,8.316623565840306,0.9248868213874232,,0.0,4.175261616706848
105,1682,8.329844727140427,0.9302945360833701,,0.0,4.439648600185619
106,1698,8.32617366653544,0.926659793472018,,0.0,4.154650494456291
107,1715,8.340138058599159,0.9334578750243866,,0.0,3.614434284322402
108,1732,8.357262891133669,0.9458617321080464,,0.0,3.688184345469755
109,1748,8.358025153936127,0.9415462444297314,,0.0,4.1747046411037445
110,1764,8.366136994525572,0.9410752191315092,,0.0,4.549986124038696
111,1781,8.383503038408271,0.9543677117254638,,0.0,4.3688391797682815
112,1798,8.39399520307735,0.9565066234422258,,0.0,4.0853974258198456
113,1815,8.408123523589081,0.9639318826037155,,0.0,4.299250630771413
114,1832,8.42411383818646,0.9746317741413117,,0.0,4.371874276329489
115,1849,8.454042213435097,1.0216446079735282,,0.0,4.142151355743408
116,1866,8.468141877900589,1.0284074365862546,,0.0,5.1720763374777405
117,1882,8.471148941186827,1.024515141137913,,0.0,4.220426172018051
118,1899,8.488468402349273,1.0372231443229352,,0.0,4.224208789713242
119,1916,8.510130580317934,1.0593218311453165,,0.0,4.581037521362305
120,1933,8.533389737899304,1.0849834131055731,,0.0,4.497235831092386
121,1950,8.542221748048505,1.0848136707937714,,0.0,4.14572548866272
122,1967,8.5627800668763,1.1037728979563013,,0.0,3.751898877760943
123,1984,8.581655023477222,1.1188716726270327,,0.0,4.0023798802319694
124,2001,8.594647191895426,1.1236280636141698,,0.0,4.570245981216431
125,2019,8.63219605752626,1.194683829135868,,0.0,3.8112715085347495
126,2037,8.668701172649714,1.257982450211718,,0.0,3.903293159272936
127,2056,8.720706025175375,1.3823265349845653,,0.0,4.387663816150866
128,2074,8.746533170780932,1.4073423820418332,,0.0,3.913060042593214
129,2091,8.770421082187701,1.4276904182118073,,0.0,4.189466911203721
130,2109,8.79618499503,1.4519807910089741,,0.0,4.956172227859497
131,2126,8.817087410750869,1.4659308126244206,,0.0,4.041926538243013
132,2144,8.847743584382245,1.5019278038308825,,0.0,4.166190001699659
133,2161,8.865283248810305,1.5097797123342338,,0.0,4.1284257243661315
134,2179,8.895112701882265,1.5429734205262204,,0.0,4.251092857784695
135,2197,8.92514994124081,1.576080980084328,,0.0,4.115766300095452
136,2216,8.97024688146615,1.6553913170205847,,0.0,4.068244821146915
137,2234,8.995919929580358,1.6762924589756207,,0.0,4.116655720604791
138,2251,9.0016561514882,1.6715568450355458,,0.0,4.021956093171063
139,2270,9.035998737582936,1.7136977140686087,,0.0,4.350853882337871
140,2287,9.044629579770058,1.710595600607804,,0.0,3.7251544699949375
141,2305,9.069228594698854,1.729190613238782,,0.0,3.8880494435628257
142,2323,9.100650918416772,1.7630261585518971,,0.0,4.590766350428264
143,2341,9.120090875506216,1.7720577410099985,,0.0,3.929958290523953
144,2357,9.116982180384058,1.7662852889163436,,0.0,4.003519222140312
145,2375,9.142655761703269,1.7869424249158423,,0.0,3.8371183474858603
146,2392,9.157731358285103,1.7900410393955244,,0.0,3.9700465763316437
147,2410,9.184083624031295,1.8121362651468336,,0.0,4.060898145039876
148,2427,9.187169969145073,1.8063914310772011,,0.0,3.7075735540951
149,2445,9.21133188183477,1.8241580100140498,,0.0,4.3407129181755915
150,2463,9.244991024264102,1.863914296586907,,0.0,3.97819275326199
151,2481,9.259878220080624,1.8666582449631757,,0.0,4.026851574579875
152,2500,9.320257104731471,2.002991837275646,,0.0,4.293111186278494
153,2517,9.32501438789472,1.9972967375484891,,0.0,4.6701724809758804
154,2534,9.329906240223702,1.9917207943242752,,0.0,4.618436659083647
155,2552,9.35362843274229,2.0069929790557306,,0.0,4.145220610830519
156,2569,9.359533515856668,2.001900352847512,,0.0,4.339094652849085
157,2587,9.39254684176022,2.037670264614666,,0.0,4.127918693754408
158,2606,9.437954929958456,2.1093929043877164,,0.0,4.358047334771407
159,2625,9.47668535255713,2.1583700139138897,,0.0,4.1257477810508325
160,2646,9.566631488198208,2.432242581106375,,0.0,3.948945987792242
161,2665,9.59967882756072,2.460447136501721,,0.0,3.9004328627335396
162,2684,9.637454778644326,2.4992362021930354,,0.0,4.474374344474391
163,2704,9.734888272469862,2.7831230207013524,,0.0,4.648606061935425
164,2726,9.801165370313353,2.900783682643115,,0.0,4.179085774855181
165,2743,9.800235791244155,2.8920045712952644,,0.0,4.90269313139074
166,2761,9.813014762986878,2.8879493784765606,,0.0,3.884871482849121
167,2781,9.86472162483132,2.955355733829518,,0.0,4.629677593708038
168,2800,9.908328573972941,2.9999500301632636,,0.0,3.73275415520919
169,2820,9.981969654354124,3.139667655115736,,0.0,4.166091561317444
170,2841,10.044962036720039,3.2357574714414192,,0.0,4.052440643310547
171,2860,10.07005915679385,3.2428343665180193,,0.0,4.146109229639957
172,2881,10.139488594268835,3.358441862155246,,0.0,4.22817850112915
173,2900,10.16924236125812,3.371380096041167,,0.0,3.987560121636642
174,2921,10.249841816458751,3.5248738741716923,,0.0,4.204656294413975
175,2943,10.324500819866712,3.6501517173680726,,0.0,4.5110894658348775
176,2965,10.397376520517652,3.7652764970933132,,0.0,4.302748745137995
177,2985,10.45017093716402,3.819393328114965,,0.0,4.507878100872039
