timesteps,mean_reward
5000,206.025930
10000,211.953079
15000,192.541991
20000,211.572092
25000,208.038130
30000,179.944844
35000,309.864566
40000,306.954016
45000,306.432073
50000,308.073153
55000,308.193776
60000,310.052124
65000,283.942217
70000,285.259878
75000,282.129741
80000,284.175297
85000,283.689998
90000,283.729773
95000,297.317045
100000,297.214665
105000,300.319390
110000,296.743304
115000,298.610303
120000,298.951187
125000,297.934619
130000,292.720203
135000,295.231174
140000,294.044645
145000,293.992627
150000,292.813981
155000,293.350763
160000,312.240441
165000,311.143563
170000,312.690431
175000,311.198678
180000,310.467849
185000,312.854001
190000,437.766053
195000,435.591013
200000,437.276603
205000,435.577279
210000,435.906807
215000,434.563294
220000,437.216346
225000,455.337643
230000,455.197844
235000,455.607299
240000,455.557058
245000,454.864948
250000,455.721602
255000,487.357518
260000,486.294559
265000,486.959696
270000,487.636829
275000,487.351923
280000,486.071317
285000,506.302563
290000,503.976033
295000,505.547059
300000,506.208158
305000,503.733105
310000,504.595033
315000,537.619744
320000,536.985563
325000,535.687969
330000,534.626409
335000,535.130235
340000,534.595409
345000,535.690008
350000,553.653143
355000,551.663862
360000,553.370309
365000,551.832971
370000,553.296959
375000,551.561630
380000,559.468156
385000,558.322560
390000,557.762828
395000,557.961832
400000,558.987691
405000,559.228220
410000,616.350340
415000,618.330914
420000,615.464793
425000,618.874210
430000,617.960849
435000,617.794926
440000,619.018300
445000,646.529135
450000,635.443852
455000,588.442237
460000,672.373468
465000,680.077925
470000,648.868945
475000,817.640809
480000,819.641792
485000,817.515924
490000,820.442799
495000,819.326831
500000,817.165445
505000,840.087795
510000,841.077111
515000,837.075280
520000,842.096495
525000,838.148336
530000,832.496226
535000,836.974931
540000,840.260686
545000,838.516853
550000,838.511352
555000,838.783266
560000,839.212814
565000,839.892342
570000,880.734841
575000,879.756876
580000,877.696384
585000,878.922486
590000,878.835236
595000,878.831948
600000,884.881821
605000,888.136323
610000,883.715273
615000,886.381482
620000,887.352126
625000,885.352785
630000,898.941350
635000,899.655463
640000,902.145855
645000,902.562330
650000,904.353473
655000,900.587906
660000,902.734987
665000,945.817917
670000,945.755246
675000,941.414642
680000,946.637832
685000,941.411810
690000,945.267351
695000,1010.249328
700000,1013.707889
705000,1009.599470
710000,1007.725861
715000,1007.834844
720000,1009.536173
725000,1141.853702
730000,1129.951652
735000,1150.575533
740000,1138.229485
745000,1142.348585
750000,1145.384218
755000,1144.178448
760000,1158.718150
765000,1146.345497
770000,1150.026463
775000,1150.442325
780000,1148.323390
785000,1164.685028
790000,1827.335221
795000,1667.542383
800000,1781.071908
805000,1939.488778
810000,1977.428514
815000,1638.439163
820000,1518.751475
825000,1423.482199
830000,1526.838557
835000,1520.722054
840000,1486.470552
845000,1487.130959
850000,1479.592992
855000,1395.621352
860000,1399.933832
865000,1384.847019
870000,1360.283817
875000,1410.468536
880000,1383.193628
885000,1397.572251
890000,1381.335711
895000,1381.281850
900000,1409.623508
905000,1384.574251
910000,1416.866665
915000,1529.115558
920000,1505.370999
925000,1541.349036
930000,1516.300759
935000,1514.004884
940000,1503.405381
945000,1451.506068
950000,1462.728088
955000,1448.574889
960000,1441.224473
965000,1468.680925
970000,1432.517687
975000,1458.249135
980000,16167.765597
985000,16152.840697
990000,16066.520060
995000,15963.343628
1000000,12100.845148
1005000,20727.574781
1010000,1345.489125
1015000,1329.011555
1020000,1345.915459
1025000,1331.985994
1030000,1347.469376
1035000,1350.574436
1040000,1315.666221
1045000,1311.578063
1050000,1324.928030
1055000,1312.999071
1060000,1309.092712
1065000,1319.510075
1070000,1315.564759
1075000,1188.318385
1080000,1178.283721
1085000,1175.427069
1090000,1186.783746
1095000,1178.744283
1100000,1186.816463
1105000,1105.629390
1110000,1100.376004
1115000,1105.388458
1120000,1116.877050
1125000,1105.276872
1130000,1124.479821
1135000,1192.517082
1140000,1204.467193
1145000,1190.040654
1150000,1205.504475
1155000,1196.053757
1160000,1206.776485
1165000,1202.123879
1170000,1252.548228
1175000,1243.590870
1180000,1255.163396
1185000,1241.661027
1190000,1239.004362
1195000,1250.495610
1200000,1307.092730
1205000,1319.324689
1210000,1319.711019
1215000,1317.480768
1220000,1313.464971
1225000,1323.245466
1230000,1396.402522
1235000,1458.907479
1240000,1432.380343
1245000,1440.041526
1250000,1439.277774
1255000,1435.232590
1260000,1340.967857
1265000,1362.148056
1270000,1352.522909
1275000,1347.222395
1280000,1352.237257
1285000,1345.062386
1290000,1352.544512
1295000,1794.460113
1300000,1762.834457
1305000,1794.261343
1310000,1797.746701
1315000,1759.759797
1320000,1791.684399
1325000,1936.599790
1330000,1870.591253
1335000,1928.003656
1340000,1916.541041
