timesteps,mean_reward
5000,206.025915
10000,211.953062
15000,192.541978
20000,211.572078
25000,208.038114
30000,179.944832
35000,323.006747
40000,320.891756
45000,320.875208
50000,321.368112
55000,320.913055
60000,323.840633
65000,291.895112
70000,294.121068
75000,291.201524
80000,292.719099
85000,291.685695
90000,292.364603
95000,284.072215
100000,285.366101
105000,286.394771
110000,285.547850
115000,285.373849
120000,285.044149
125000,284.707203
130000,299.615365
135000,301.997758
140000,301.458280
145000,302.026941
150000,300.964325
155000,300.800900
160000,408.759826
165000,406.497644
170000,410.918376
175000,407.862616
180000,408.623778
185000,409.783452
190000,421.545954
195000,419.904618
200000,421.185930
205000,419.911104
210000,419.824041
215000,418.755189
220000,420.678191
225000,416.966803
230000,417.038856
235000,417.888754
240000,417.790743
245000,417.027937
250000,417.885796
255000,440.024404
260000,438.018042
265000,438.596873
270000,439.263074
275000,438.403226
280000,440.256973
285000,443.538746
290000,442.761222
295000,445.128971
300000,444.254532
305000,444.085945
310000,444.279270
315000,481.177345
320000,481.289909
325000,480.921549
330000,480.780519
335000,481.296677
340000,478.925702
345000,481.813888
350000,841.602490
355000,842.121807
360000,841.284330
365000,841.494000
370000,840.518533
375000,840.545419
380000,1267.696330
385000,1265.718730
390000,1265.360544
395000,1268.359748
400000,1265.908312
405000,1266.960001
410000,1283.932291
415000,1286.323585
420000,1282.780659
425000,1287.234783
430000,1281.504162
435000,1290.237729
440000,1286.425456
445000,1321.699846
450000,1324.526197
455000,1324.012016
460000,1324.563255
465000,1323.126474
470000,1323.058567
475000,1710.109040
480000,1682.199366
485000,1719.126082
490000,1586.763622
495000,1785.871449
500000,1674.143496
505000,2024.221338
510000,1955.357493
515000,1881.002954
520000,1918.333787
525000,1966.021895
530000,2217.700185
535000,1914.159469
540000,3341.752386
545000,3077.838837
550000,2932.711067
555000,3264.779067
560000,3050.074834
565000,3245.901394
570000,23689.627028
575000,23680.365789
580000,23667.661598
585000,23691.014958
590000,23676.815522
595000,23690.505376
600000,23884.012752
605000,23914.721993
610000,23907.711040
615000,23924.388955
620000,23883.836634
625000,23979.660491
630000,10409.453897
635000,14115.122541
640000,10941.596383
645000,15504.250994
650000,16233.955551
655000,10525.095922
660000,9826.554169
665000,23744.630368
670000,23755.747061
675000,23768.925186
680000,23755.614246
685000,23774.045346
690000,23763.775005
695000,23974.593991
700000,23974.647857
705000,23934.931912
710000,23960.235947
715000,23912.139773
720000,23897.149262
725000,7878.093064
730000,8689.843813
735000,13809.802237
740000,10250.338996
745000,14556.425707
750000,13384.725899
755000,11889.117920
760000,23771.466902
765000,23773.688456
770000,23774.562164
775000,23759.434177
780000,23760.376774
785000,23787.961652
790000,23823.400278
795000,23826.151566
800000,23822.227340
805000,23805.343983
810000,23809.869043
815000,23800.233808
820000,24091.045403
825000,24083.415736
830000,24090.975446
835000,24069.509967
840000,24081.486535
845000,24068.061013
850000,24083.289003
855000,23965.591837
860000,24006.586919
865000,23987.463185
870000,24006.937073
875000,24035.324051
880000,24024.301830
885000,4823.414569
890000,4854.091350
895000,5976.942149
900000,9917.055949
905000,4402.467062
910000,8891.759928
915000,9674.747967
920000,7649.883340
925000,3234.622148
930000,7607.287722
935000,8422.130089
940000,5350.210774
945000,1714.245882
950000,1679.796963
955000,1711.133472
960000,1766.466700
965000,1656.888729
970000,1653.440127
975000,1668.805563
980000,1322.677712
985000,1313.816526
990000,1304.297173
995000,1316.399152
1000000,1319.256724
1005000,1309.863272
1010000,1274.285820
1015000,1275.958118
1020000,1277.434975
1025000,1281.191073
1030000,1293.131498
1035000,1277.008461
1040000,1796.441001
1045000,1831.979253
1050000,1888.722153
1055000,1787.065964
1060000,1752.135037
1065000,1776.744370
1070000,1899.747240
1075000,23971.504402
1080000,22110.347995
1085000,23947.474671
1090000,23949.711774
1095000,23974.570827
1100000,23978.240194
1105000,24456.998889
