timesteps,mean_reward
5000,198.564857
10000,173.293505
15000,171.684698
20000,183.802115
25000,160.738723
30000,159.179038
35000,320.916629
40000,320.929406
45000,319.822584
50000,319.796630
55000,320.416346
60000,319.319643
65000,287.474798
70000,285.801210
75000,287.811314
80000,287.913851
85000,287.556821
90000,287.844428
95000,289.538630
100000,289.059888
105000,288.683469
110000,287.919958
115000,289.592202
120000,289.265052
125000,287.985028
130000,307.324052
135000,306.233329
140000,307.960254
145000,307.802941
150000,307.760977
155000,307.177074
160000,430.852991
165000,430.170209
170000,431.442646
175000,429.628255
180000,429.554977
185000,431.771870
190000,437.211260
195000,435.050316
200000,435.612793
205000,435.499627
210000,438.489638
215000,436.108207
220000,436.045487
225000,446.618753
230000,444.707658
235000,446.414210
240000,445.990455
245000,446.918339
250000,444.374709
255000,438.867201
260000,438.076490
265000,439.841445
270000,440.238022
275000,440.595910
280000,440.531279
285000,452.639979
290000,453.657636
295000,452.022440
300000,454.303180
305000,452.652289
310000,452.796979
315000,555.699110
320000,556.637912
325000,557.534791
330000,556.427077
335000,557.587743
340000,556.891798
345000,558.175179
350000,768.835271
355000,774.262577
360000,777.915094
365000,769.089696
370000,773.097849
375000,770.927212
380000,855.143864
385000,857.697650
390000,857.632772
395000,855.642031
400000,856.111133
405000,857.866175
410000,1269.658557
415000,1259.953837
420000,1266.272163
425000,1262.332198
430000,1267.124500
435000,1263.134519
440000,1265.830828
445000,1967.536450
450000,2219.361768
455000,2222.616483
460000,2235.309643
465000,2203.097370
470000,2363.601255
475000,2755.647722
480000,2596.903140
485000,2787.990319
490000,2917.850318
495000,2818.157347
500000,2797.026160
505000,1686.996237
510000,1682.111857
515000,1699.535716
520000,1697.328662
525000,1693.796334
530000,1683.036403
535000,1696.188628
540000,1763.994757
545000,1716.768750
550000,1661.455093
555000,1913.240972
560000,1707.314513
565000,1662.939895
570000,1912.651885
575000,1957.610180
580000,1900.360924
585000,1911.751672
590000,1918.727420
595000,1879.216051
600000,2813.045410
605000,3424.902979
610000,2892.943033
615000,2836.827355
620000,2917.807632
625000,3904.590721
630000,3457.132841
635000,3133.767577
640000,3303.266581
645000,2854.947034
650000,2928.872141
655000,3125.400335
660000,2938.787413
665000,1682.219835
670000,1768.859362
675000,1845.090862
680000,2067.644380
685000,2286.021113
690000,1763.060864
695000,1718.645030
700000,1788.529591
705000,1714.950815
710000,1667.770091
715000,1850.965440
720000,1732.635251
725000,1597.035281
730000,1589.087464
735000,1625.066495
740000,1529.565957
745000,1556.968465
750000,1595.928164
755000,1555.721774
760000,4839.377004
765000,4138.284865
770000,9440.084663
775000,4818.963879
780000,7128.796855
785000,5525.414307
790000,18590.252977
795000,16049.310302
800000,13406.694579
805000,13124.516850
810000,13370.519323
815000,13638.059543
820000,7612.049021
825000,6485.592078
830000,6395.994314
835000,4066.709477
840000,7662.247058
845000,7042.777449
850000,6138.930357
855000,5056.869295
860000,6354.356870
865000,6626.830765
870000,8181.850106
875000,9007.860699
880000,7452.150915
885000,10203.274335
890000,10051.996178
895000,9948.582763
900000,15829.613666
905000,16302.691392
910000,9020.763767
915000,12161.994800
920000,11310.893243
925000,8532.585841
930000,13208.708036
935000,13761.462876
940000,9605.896437
945000,25106.051136
950000,25189.035180
955000,24889.343669
960000,25092.397848
965000,25186.153373
970000,25122.328860
975000,24398.675111
980000,25007.788406
985000,25081.823299
990000,25030.418940
995000,25052.098561
1000000,25208.445366
1005000,25228.660488
